group	kegg.id	kegg.lab	p.geomean	stat.mean	p.val	q.val	set.size	exp1
cApUp	ko04261	Adrenergic signaling in cardiomyocytes	0.595803194607333	-0.242858668048594	0.595803194607333	0.970184537966037	114	0.595803194607333
cApUp	ko03015	mRNA surveillance pathway	0.596840102537529	-0.245623122182384	0.596840102537529	0.970184537966037	80	0.596840102537529
cApUp	ko04020	Calcium signaling pathway	0.598742457716183	-0.250227369390892	0.598742457716183	0.970184537966037	268	0.598742457716183
cApUp	ko04925	Aldosterone synthesis and secretion	0.612144024978271	-0.285433240345088	0.612144024978271	0.982133764626612	98	0.612144024978271
cApUp	ko04066	HIF-1 signaling pathway	0.617442684803281	-0.299308777814197	0.617442684803281	0.982133764626612	83	0.617442684803281
cApUp	ko00240	Pyrimidine metabolism	0.619906703176094	-0.305565351920158	0.619906703176094	0.982133764626612	136	0.619906703176094
cApUp	ko04510	Focal adhesion	0.620878613000821	-0.307958432188197	0.620878613000821	0.982133764626612	252	0.620878613000821
cApUp	ko04122	Sulfur relay system	0.622243411239535	-0.314742082041745	0.622243411239535	0.982133764626612	15	0.622243411239535
cApUp	ko05219	Bladder cancer	0.624270185780193	-0.317463402683095	0.624270185780193	0.982133764626612	75	0.624270185780193
cApUp	ko04070	Phosphatidylinositol signaling system	0.62575951289067	-0.321178798941929	0.62575951289067	0.982133764626612	95	0.62575951289067
cApUp	ko00790	Folate biosynthesis	0.631407389104545	-0.336537452240983	0.631407389104545	0.986574045475852	50	0.631407389104545
cApUp	ko04022	cGMP-PKG signaling pathway	0.647839196640413	-0.379898086563655	0.647839196640413	0.999962416429188	152	0.647839196640413
cApUp	ko00600	Sphingolipid metabolism	0.649967276658324	-0.386495371986478	0.649967276658324	0.999962416429188	49	0.649967276658324
cApUp	ko04214	Apoptosis - fly	0.654483710605213	-0.397769582299565	0.654483710605213	0.999962416429188	186	0.654483710605213
cApUp	ko00512	Mucin type O-glycan biosynthesis	0.655091238399605	-0.403837976410072	0.655091238399605	0.999962416429188	19	0.655091238399605
cApUp	ko04911	Insulin secretion	0.659741508624178	-0.413010159950908	0.659741508624178	0.999962416429188	59	0.659741508624178
cApUp	ko01212	Fatty acid metabolism	0.663405675520321	-0.422752617259826	0.663405675520321	0.999962416429188	66	0.663405675520321
cApUp	ko04973	Carbohydrate digestion and absorption	0.665508461471611	-0.43249904062943	0.665508461471611	0.999962416429188	20	0.665508461471611
cApUp	ko04612	Antigen processing and presentation	0.666947017409123	-0.434062935388601	0.666947017409123	0.999962416429188	31	0.666947017409123
cApUp	ko00643	Styrene degradation	0.669322251180237	-0.448289612850159	0.669322251180237	0.999962416429188	11	0.669322251180237
cApUp	ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis	0.675110104473604	-0.457262194758823	0.675110104473604	0.999962416429188	25	0.675110104473604
cApUp	ko00533	Glycosaminoglycan biosynthesis - keratan sulfate	0.682895179891854	-0.480970404759523	0.682895179891854	0.999962416429188	20	0.682895179891854
cApUp	ko00410	beta-Alanine metabolism	0.685100937009172	-0.485500345178264	0.685100937009171	0.999962416429188	34	0.685100937009172
cApUp	ko04114	Oocyte meiosis	0.686772135696213	-0.487560743599144	0.686772135696213	0.999962416429188	113	0.686772135696213
cApUp	ko00515	Mannose type O-glycan biosynthesis	0.688720731948462	-0.49481484299653	0.688720731948462	0.999962416429188	36	0.688720731948462
cApUp	ko04960	Aldosterone-regulated sodium reabsorption	0.695823897224883	-0.516956437151641	0.695823897224883	0.999962416429188	25	0.695823897224883
cApUp	ko04110	Cell cycle	0.706302760621329	-0.543417862316728	0.706302760621329	0.999962416429188	131	0.706302760621329
cApUp	ko03440	Homologous recombination	0.707932990633673	-0.548651390589446	0.707932990633673	0.999962416429188	72	0.707932990633673
cApUp	ko00627	Aminobenzoate degradation	0.708017483993775	-0.559253402709547	0.708017483993775	0.999962416429188	13	0.708017483993775
cApUp	ko04750	Inflammatory mediator regulation of TRP channels	0.71904458659311	-0.581084477510883	0.71904458659311	0.999962416429188	116	0.71904458659311
cApUp	ko01503	Cationic antimicrobial peptide (CAMP) resistance	0.726720803751264	-0.611618532682378	0.726720803751264	0.999962416429188	13	0.726720803751264
cApUp	ko04724	Glutamatergic synapse	0.72746572866534	-0.606656987860726	0.72746572866534	0.999962416429188	77	0.72746572866534
cApUp	ko00061	Fatty acid biosynthesis	0.731483146851304	-0.620688471795837	0.731483146851304	0.999962416429188	34	0.731483146851304
cApUp	ko04914	Progesterone-mediated oocyte maturation	0.736211557536411	-0.634028112887865	0.736211557536411	0.999962416429188	61	0.736211557536411
cApUp	ko04391	Hippo signaling pathway - fly	0.736670941368798	-0.634555871485418	0.736670941368798	0.999962416429188	85	0.736670941368798
cApUp	ko04923	Regulation of lipolysis in adipocytes	0.737587733393966	-0.638359924923107	0.737587733393966	0.999962416429188	58	0.737587733393966
cApUp	ko00260	Glycine, serine and threonine metabolism	0.738008607417159	-0.638821698661783	0.738008607417159	0.999962416429188	74	0.738008607417159
cApUp	ko04721	Synaptic vesicle cycle	0.742629646221917	-0.653695493133114	0.742629646221917	0.999962416429188	57	0.742629646221917
cApUp	ko00220	Arginine biosynthesis	0.747575265206567	-0.672456125814845	0.747575265206567	0.999962416429188	31	0.747575265206567
cApUp	ko04146	Peroxisome	0.754231634947388	-0.689646475797709	0.754231634947388	0.999962416429188	103	0.754231634947388
cApUp	ko00520	Amino sugar and nucleotide sugar metabolism	0.762807826693224	-0.71693761111812	0.762807826693224	0.999962416429188	93	0.762807826693224
cApUp	ko00072		0.763728072458001	-0.744931108220856	0.763728072458001	0.999962416429188	10	0.763728072458001
cApUp	ko00562	Inositol phosphate metabolism	0.764754482758376	-0.724173843302232	0.764754482758376	0.999962416429188	64	0.764754482758376
cApUp	ko00130	Ubiquinone and other terpenoid-quinone biosynthesis	0.770287050660824	-0.748119956064818	0.770287050660824	0.999962416429188	26	0.770287050660824
cApUp	ko05218	Melanoma	0.77240187763604	-0.749176102485896	0.77240187763604	0.999962416429188	78	0.77240187763604
cApUp	ko04142	Lysosome	0.772646565381496	-0.748460481066443	0.772646565381496	0.999962416429188	194	0.772646565381496
cApUp	ko04260	Cardiac muscle contraction	0.778257148821284	-0.774771896412847	0.778257148821284	0.999962416429188	31	0.778257148821284
cApUp	ko00071	Fatty acid degradation	0.786775863464102	-0.800453071371688	0.786775863464102	0.999962416429188	45	0.786775863464102
cApUp	ko00640	Propanoate metabolism	0.789611638519941	-0.809136041962867	0.789611638519941	0.999962416429188	48	0.789611638519941
cApUp	ko05012	Parkinson disease	0.791067454446845	-0.81137147110145	0.791067454446845	0.999962416429188	153	0.791067454446845
cApUp	ko05223	Non-small cell lung cancer	0.79111798893019	-0.816895099419987	0.79111798893019	0.999962416429188	38	0.79111798893019
cApUp	ko04152	AMPK signaling pathway	0.794487421878088	-0.824047254426333	0.794487421878088	0.999962416429188	95	0.794487421878088
cApUp	ko04713	Circadian entrainment	0.797148450911864	-0.833302761977263	0.797148450911864	0.999962416429188	124	0.797148450911864
cApUp	ko04211	Longevity regulating pathway	0.797401790230748	-0.835935763679974	0.797401790230748	0.999962416429188	62	0.797401790230748
cApUp	ko00250	Alanine, aspartate and glutamate metabolism	0.799292128023921	-0.842957678110171	0.799292128023921	0.999962416429188	58	0.799292128023921
cApUp	ko04710	Circadian rhythm	0.799804389827467	-0.859503255854762	0.799804389827467	0.999962416429188	18	0.799804389827467
cApUp	ko05213	Endometrial cancer	0.800531665917882	-0.849175869364633	0.800531665917882	0.999962416429188	48	0.800531665917882
cApUp	ko05216	Thyroid cancer	0.800866285658371	-0.849242088632456	0.800866285658371	0.999962416429188	54	0.800866285658371
cApUp	ko04213	Longevity regulating pathway - multiple species	0.802840028711061	-0.856667964172074	0.802840028711061	0.999962416429188	53	0.802840028711061
cApUp	ko04216	Ferroptosis	0.812669804942273	-0.895141419230971	0.812669804942273	0.999962416429188	43	0.812669804942273
cApUp	ko04113	Meiosis - yeast	0.814336765393076	-0.89896859121448	0.814336765393076	0.999962416429188	60	0.814336765393076
cApUp	ko00603	Glycosphingolipid biosynthesis - globo and isoglobo series	0.814555189140267	-0.91474924182123	0.814555189140267	0.999962416429188	18	0.814555189140267
cApUp	ko00670	One carbon pool by folate	0.817027889646856	-0.918205939070215	0.817027889646856	0.999962416429188	24	0.817027889646856
cApUp	ko04144	Endocytosis	0.817099847349917	-0.905076459876128	0.817099847349917	0.999962416429188	317	0.817099847349917
cApUp	ko00710	Carbon fixation in photosynthetic organisms	0.819360235440312	-0.923937563808672	0.819360235440312	0.999962416429188	28	0.819360235440312
cApUp	ko04340	Hedgehog signaling pathway	0.82657799356177	-0.948605853744249	0.82657799356177	0.999962416429188	40	0.82657799356177
cApUp	ko03050	Proteasome	0.838008880781954	-0.998020900612522	0.838008880781954	0.999962416429188	37	0.838008880781954
cApUp	ko00604	Glycosphingolipid biosynthesis - ganglio series	0.839557778985629	-1.01597647749786	0.839557778985629	0.999962416429188	20	0.839557778985629
cApUp	ko00051	Fructose and mannose metabolism	0.843284283302469	-1.01735784124658	0.843284283302469	0.999962416429188	40	0.843284283302469
cApUp	ko00280	Valine, leucine and isoleucine degradation	0.844090178970284	-1.01674254075997	0.844090178970284	0.999962416429188	61	0.844090178970284
cApUp	ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.846896217030172	-1.04095010932658	0.846896217030172	0.999962416429188	25	0.846896217030172
cApUp	ko00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.847834286251006	-1.04619590024665	0.847834286251006	0.999962416429188	24	0.847834286251006
cApUp	ko03013	Nucleocytoplasmic transport	0.848600951476438	-1.03212515311393	0.848600951476438	0.999962416429188	160	0.848600951476438
cApUp	ko05010	Alzheimer disease	0.849249449713335	-1.03530941061709	0.849249449713335	0.999962416429188	158	0.849249449713335
cApUp	ko00230	Purine metabolism	0.849864011556725	-1.03726002951361	0.849864011556725	0.999962416429188	213	0.849864011556725
cApUp	ko00300	Lysine biosynthesis	0.853171954916082	-1.06426071524163	0.853171954916082	0.999962416429188	27	0.853171954916082
cApUp	ko00514	Other types of O-glycan biosynthesis	0.853208234928597	-1.0785310150284	0.853208234928597	0.999962416429188	19	0.853208234928597
cApUp	ko00010	Glycolysis / Gluconeogenesis	0.854016519064223	-1.05888528294474	0.854016519064223	0.999962416429188	66	0.854016519064223
cApUp	ko00780	Biotin metabolism	0.85728181204795	-1.11129653581544	0.85728181204795	0.999962416429188	12	0.85728181204795
cApUp	ko00310	Lysine degradation	0.857511399608444	-1.07297051758566	0.857511399608444	0.999962416429188	90	0.857511399608444
cApUp	ko00290	Valine, leucine and isoleucine biosynthesis	0.860771761817481	-1.11938387254488	0.860771761817481	0.999962416429188	15	0.860771761817481
cApUp	ko00561	Glycerolipid metabolism	0.862593190191921	-1.09736356493778	0.862593190191921	0.999962416429188	69	0.862593190191921
cApUp	ko04730	Long-term depression	0.863358617452204	-1.10554974096634	0.863358617452204	0.999962416429188	43	0.863358617452204
cApUp	ko00620	Pyruvate metabolism	0.865187014352131	-1.10973826327155	0.865187014352131	0.999962416429188	64	0.865187014352131
cApUp	ko00440	Phosphonate and phosphinate metabolism	0.866263115919423	-1.17693397668532	0.866263115919423	0.999962416429188	10	0.866263115919423
cApUp	ko04130	SNARE interactions in vesicular transport	0.866464505294176	-1.13026102197984	0.866464505294176	0.999962416429188	26	0.866464505294176
cApUp	ko04138	Autophagy - yeast	0.870762449557637	-1.13622078566112	0.870762449557637	0.999962416429188	68	0.870762449557637
cApUp	ko04370	VEGF signaling pathway	0.8734788722081	-1.15763516148598	0.8734788722081	0.999962416429188	38	0.8734788722081
cApUp	ko04961	Endocrine and other factor-regulated calcium reabsorption	0.873615976312218	-1.16668274528046	0.873615976312218	0.999962416429188	26	0.873615976312218
cApUp	ko00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.875729612702271	-1.16802118465008	0.875729612702271	0.999962416429188	36	0.875729612702271
cApUp	ko04140	Autophagy - animal	0.881590736218715	-1.18558447196321	0.881590736218715	0.999962416429188	167	0.881590736218715
cApUp	ko04742	Taste transduction	0.882926781546578	-1.19571351845685	0.882926781546578	0.999962416429188	87	0.882926781546578
cApUp	ko00510	N-Glycan biosynthesis	0.899938762049259	-1.29190805625556	0.899938762049259	0.999962416429188	52	0.899938762049259
cApUp	ko04111	Cell cycle - yeast	0.901190296667661	-1.29738417010341	0.901190296667661	0.999962416429188	72	0.901190296667661
cApUp	ko03060	Protein export	0.901304919811319	-1.31191548300953	0.901304919811319	0.999962416429188	31	0.901304919811319
cApUp	ko00630	Glyoxylate and dicarboxylate metabolism	0.90331326795244	-1.31222755964769	0.90331326795244	0.999962416429188	54	0.90331326795244
cApUp	ko00650	Butanoate metabolism	0.905995850766889	-1.34407752368537	0.905995850766889	0.999962416429188	29	0.905995850766889
cApUp	ko00860	Porphyrin metabolism	0.908178806019343	-1.34670431474192	0.908178806019343	0.999962416429188	40	0.908178806019343
cApUp	ko04341	Hedgehog signaling pathway - fly	0.914051630490627	-1.39312452778394	0.914051630490627	0.999962416429188	28	0.914051630490627
cApUp	ko04723	Retrograde endocannabinoid signaling	0.915621882661514	-1.38204515134411	0.915621882661514	0.999962416429188	100	0.915621882661514
cApUp	ko04136	Autophagy - other	0.918225523659164	-1.43051656257849	0.918225523659164	0.999962416429188	26	0.918225523659164
cApUp	ko01521	EGFR tyrosine kinase inhibitor resistance	0.922976089845256	-1.43470182631634	0.922976089845256	0.999962416429188	87	0.922976089845256
cApUp	ko05143	African trypanosomiasis	0.923076194983865	-1.46291966034737	0.923076194983865	0.999962416429188	26	0.923076194983865
cApUp	ko00730	Thiamine metabolism	0.923421003216567	-1.47452108227719	0.923421003216567	0.999962416429188	22	0.923421003216567
cApUp	ko05230	Central carbon metabolism in cancer	0.931878841461951	-1.49704449579569	0.931878841461951	0.999962416429188	123	0.931878841461951
cApUp	ko05032	Morphine addiction	0.933740949831777	-1.51313432389442	0.933740949831777	0.999962416429188	92	0.933740949831777
cApUp	ko04727	GABAergic synapse	0.934206262069221	-1.52135230151129	0.934206262069221	0.999962416429188	70	0.934206262069221
cApUp	ko00680	Methane metabolism	0.941914244469362	-1.59517586759797	0.941914244469362	0.999962416429188	42	0.941914244469362
cApUp	ko01501	beta-Lactam resistance	0.943283832416148	-1.75339169640355	0.943283832416148	0.999962416429188	10	0.943283832416148
cApUp	ko04112	Cell cycle - Caulobacter	0.943878778327881	-1.72271796116018	0.943878778327881	0.999962416429188	12	0.943878778327881
cApUp	ko04072	Phospholipase D signaling pathway	0.947347368030485	-1.62772710491291	0.947347368030485	0.999962416429188	117	0.947347368030485
cApUp	ko00513	Various types of N-glycan biosynthesis	0.947475154632496	-1.63869571981454	0.947475154632495	0.999962416429188	66	0.947475154632496
cApUp	ko01210	2-Oxocarboxylic acid metabolism	0.948567316248062	-1.67102917731606	0.948567316248062	0.999962416429188	33	0.948567316248062
cApUp	ko00020	Citrate cycle (TCA cycle)	0.950443183965439	-1.66678261216486	0.950443183965439	0.999962416429188	57	0.950443183965439
cApUp	ko02024	Quorum sensing	0.95506832802264	-1.74894621885473	0.95506832802264	0.999962416429188	27	0.95506832802264
cApUp	ko02020	Two-component system	0.956176109093881	-1.73208270064872	0.956176109093881	0.999962416429188	43	0.956176109093881
cApUp	ko00720	Carbon fixation pathways in prokaryotes	0.956628453809616	-1.73980085090645	0.956628453809616	0.999962416429188	46	0.956628453809616
cApUp	ko00900	Terpenoid backbone biosynthesis	0.956725734994477	-1.76399625069891	0.956725734994477	0.999962416429188	31	0.956725734994477
cApUp	ko00450	Selenocompound metabolism	0.960486837434965	-1.81912868253652	0.960486837434965	0.999962416429188	27	0.960486837434965
cApUp	ko00540	Lipopolysaccharide biosynthesis	0.965080777962321	-1.99016274396569	0.965080777962321	0.999962416429188	13	0.965080777962321
cApUp	ko05016	Huntington disease	0.968371408675681	-1.86392610974934	0.968371408675681	0.999962416429188	185	0.968371408675681
cApUp	ko00550	Peptidoglycan biosynthesis	0.972313393431348	-2.0894185560326	0.972313393431348	0.999962416429188	15	0.972313393431348
cApUp	ko03070	Bacterial secretion system	0.973114230243477	-2.09070748015578	0.973114230243477	0.999962416429188	16	0.973114230243477
cApUp	ko03008	Ribosome biogenesis in eukaryotes	0.979631318033298	-2.071457269288	0.979631318033298	0.999962416429188	80	0.979631318033298
cApUp	ko00030	Pentose phosphate pathway	0.980552929046176	-2.14193184062659	0.980552929046176	0.999962416429188	35	0.980552929046176
cApUp	ko01230	Biosynthesis of amino acids	0.982435177660501	-2.11767725842659	0.982435177660501	0.999962416429188	168	0.982435177660501
cApUp	ko03040	Spliceosome	0.985078096366035	-2.18703906783262	0.985078096366035	0.999962416429188	147	0.985078096366035
cApUp	ko03022	Basal transcription factors	0.985649737359602	-2.2743316816715	0.985649737359602	0.999962416429188	37	0.985649737359602
cApUp	ko04139	Mitophagy - yeast	0.987201850383236	-2.27624882255023	0.987201850383236	0.999962416429188	60	0.987201850383236
cApUp	ko00970	Aminoacyl-tRNA biosynthesis	0.990367297033846	-2.38882231378906	0.990367297033846	0.999962416429188	66	0.990367297033846
cApUp	ko03018	RNA degradation	0.994156410761816	-2.5535883034268	0.994156410761816	0.999962416429188	110	0.994156410761816
cApUp	ko01200	Carbon metabolism	0.994564590224114	-2.56562532440856	0.994564590224114	0.999962416429188	180	0.994564590224114
cApUp	ko01120	Microbial metabolism in diverse environments	0.997773381699337	-2.85954162944774	0.997773381699337	0.999962416429188	275	0.997773381699337
cApUp	ko00190	Oxidative phosphorylation	0.999046754323823	-3.17369447629248	0.999046754323823	0.999962416429188	106	0.999046754323823
cApUp	ko04714	Thermogenesis	0.999087881367223	-3.14902415522697	0.999087881367223	0.999962416429188	212	0.999087881367223
cApUp	ko01130		0.999746037028561	-3.49894809743924	0.999746037028561	0.999962416429188	337	0.999746037028561
cApUp	ko03010	Ribosome	0.999962416429188	-4.06810810858852	0.999962416429188	0.999962416429188	147	0.999962416429188
cApUp	ko01100	Metabolic pathways					1693	
cApUp	ko05200	Pathways in cancer					634	
cApUp	ko01054	Nonribosomal peptide structures					4	
cApUp	ko01110	Biosynthesis of secondary metabolites					534	
cApUp	ko04080	Neuroactive ligand-receptor interaction					505	
cApUp	ko00195	Photosynthesis					3	
cApUp	ko00362	Benzoate degradation					9	
cApUp	ko00473						6	
cApUp	ko01502	Vancomycin resistance					9	
cApUp	ko05111	Biofilm formation - Vibrio cholerae					4	
cApUp	ko02060	Phosphotransferase system (PTS)					1	
cApUp	ko02040	Flagellar assembly					9	
cApUp	ko00333	Prodigiosin biosynthesis					4	
cApUp	ko00785	Lipoic acid metabolism					6	
cApUp	ko00523	Polyketide sugar unit biosynthesis					4	
cApUp	ko00311	Penicillin and cephalosporin biosynthesis					4	
cApUp	ko00472						3	
cApUp	ko00625	Chloroalkane and chloroalkene degradation					9	
cApUp	ko00903	Limonene degradation					5	
cApUp	ko00908	Zeatin biosynthesis					2	
cApUp	ko02026	Biofilm formation - Escherichia coli					4	
cApUp	ko00261	Monobactam biosynthesis					6	
cApUp	ko00405	Phenazine biosynthesis					1	
cApUp	ko02025	Biofilm formation - Pseudomonas aeruginosa					4	
cApUp	ko00361	Chlorocyclohexane and chlorobenzene degradation					4	
cApUp	ko00524	Neomycin, kanamycin and gentamicin biosynthesis					2	
cApUp	ko00930	Caprolactam degradation					7	
cApUp	ko01220	Degradation of aromatic compounds					9	
cApUp	ko05320	Autoimmune thyroid disease					5	
cApUp	ko00901	Indole alkaloid biosynthesis					1	
cApUp	ko00965	Betalain biosynthesis					4	
cApUp	ko00232	Caffeine metabolism					8	
cApUp	ko04940	Type I diabetes mellitus					6	
cApUp	ko00750	Vitamin B6 metabolism					8	
cApUp	ko00960	Tropane, piperidine and pyridine alkaloid biosynthesis					7	
cApUp	ko00364	Fluorobenzoate degradation					3	
cApUp	ko00623	Toluene degradation					3	
cApUp	ko00791	Atrazine degradation					2	
cApUp	ko00626	Naphthalene degradation					1	
cApUp	ko00281						4	
cApUp	ko04075	Plant hormone signal transduction					2	
cApUp	ko01051	Biosynthesis of ansamycins					3	
cApUp	ko04712	Circadian rhythm - plant					4	
cApUp	ko04672	Intestinal immune network for IgA production					5	
cApUp	ko05310	Asthma					3	
cApUp	ko05330	Allograft rejection					1	
cApUp	ko00660	C5-Branched dibasic acid metabolism					4	
cApUp	ko00966	Glucosinolate biosynthesis					1	
cApUp	ko00121	Secondary bile acid biosynthesis					2	
cApUp	ko00633	Nitrotoluene degradation					2	
cApUp	ko00944	Flavone and flavonol biosynthesis					3	
cApUp	ko00401	Novobiocin biosynthesis					5	
cApUp	ko00525	Acarbose and validamycin biosynthesis					2	
cApUp	ko01055	Biosynthesis of vancomycin group antibiotics					2	
cApUp	ko00254	Aflatoxin biosynthesis					1	
cApUp	ko02030	Bacterial chemotaxis					1	
cApUp	ko00073	Cutin, suberine and wax biosynthesis					1	
cApUp	ko00906	Carotenoid biosynthesis					0	
cGAMP	ko04622	RIG-I-like receptor signaling pathway	1.01113509693054e-05	4.35433264483962	1.01113509693054e-05	0.0035389728392569	144	1.01113509693054e-05
cGAMP	ko05206	MicroRNAs in cancer	6.24353887675353e-05	3.85812108435923	6.24353887675355e-05	0.00803647092256032	353	6.24353887675354e-05
cGAMP	ko05165	Human papillomavirus infection	0.000111084372641568	3.70995644911601	0.000111084372641569	0.00803647092256032	401	0.000111084372641568
cGAMP	ko05167	Kaposi sarcoma-associated herpesvirus infection	0.000118452002860247	3.72008644186968	0.000118452002860247	0.00803647092256032	168	0.000118452002860247
cGAMP	ko04668	TNF signaling pathway	0.000119414467341135	3.7217082843546	0.000119414467341135	0.00803647092256032	159	0.000119414467341135
cGAMP	ko04623	Cytosolic DNA-sensing pathway	0.000137768072958177	3.81053628261327	0.000137768072958177	0.00803647092256032	57	0.000137768072958177
cGAMP	ko04658	Th1 and Th2 cell differentiation	0.000170522770430718	3.69253474752089	0.000170522770430718	0.0085261385215359	69	0.000170522770430718
cGAMP	ko04657	IL-17 signaling pathway	0.000245800669682784	3.52764080647329	0.000245800669682783	0.00985353734201601	155	0.000245800669682784
cGAMP	ko04064	NF-kappa B signaling pathway	0.000284917603700475	3.49149840746543	0.000284917603700475	0.00985353734201601	144	0.000284917603700475
cGAMP	ko04621	NOD-like receptor signaling pathway	0.000294312329698809	3.45417919466619	0.000294312329698808	0.00985353734201601	361	0.000294312329698809
cGAMP	ko05160	Hepatitis C	0.000309682602177646	3.46870264102902	0.000309682602177646	0.00985353734201601	143	0.000309682602177646
cGAMP	ko04512	ECM-receptor interaction	0.000371651115679445	3.39998791847615	0.000371651115679445	0.0108398242073172	206	0.000371651115679445
cGAMP	ko04976	Bile secretion	0.000536338066835952	3.31581784169752	0.00053633806683595	0.0144034880096136	118	0.000536338066835952
cGAMP	ko03030	DNA replication	0.000600291064899238	3.33993538675285	0.000600291064899237	0.0144034880096136	54	0.000600291064899237
cGAMP	ko04974	Protein digestion and absorption	0.000617292343269154	3.26329317540505	0.000617292343269154	0.0144034880096136	145	0.000617292343269154
cGAMP	ko04380	Osteoclast differentiation	0.000822446880184488	3.17935465389609	0.000822446880184488	0.0171799217438432	151	0.000822446880184488
cGAMP	ko04620	Toll-like receptor signaling pathway	0.000834453341843813	3.17971014318548	0.000834453341843811	0.0171799217438432	137	0.000834453341843813
cGAMP	ko05169	Epstein-Barr virus infection	0.00185992422447794	2.91623830565784	0.00185992422447793	0.0361651932537376	246	0.00185992422447794
cGAMP	ko00140	Steroid hormone biosynthesis	0.00227894677400765	2.88664324093343	0.00227894677400766	0.0371688958373779	74	0.00227894677400765
cGAMP	ko05168	Herpes simplex virus 1 infection	0.00230764821523644	2.84962453198253	0.00230764821523645	0.0371688958373779	212	0.00230764821523644
cGAMP	ko05321	Inflammatory bowel disease	0.00234038588898522	3.23891642175393	0.00234038588898522	0.0371688958373779	14	0.00234038588898522
cGAMP	ko04722	Neurotrophin signaling pathway	0.00240718503274619	2.83539960990356	0.0024071850327462	0.0371688958373779	200	0.00240718503274619
cGAMP	ko05203	Viral carcinogenesis	0.00246867068944733	2.82735022373959	0.00246867068944734	0.0371688958373779	209	0.00246867068944733
cGAMP	ko00983	Drug metabolism - other enzymes	0.00259041981775306	2.83869209417055	0.00259041981775307	0.0371688958373779	77	0.00259041981775306
cGAMP	ko01523	Antifolate resistance	0.00265492113124127	2.82288441850865	0.00265492113124128	0.0371688958373779	95	0.00265492113124127
cGAMP	ko04912	GnRH signaling pathway	0.0030330148724712	2.77059648754932	0.00303301487247121	0.0395206078094212	115	0.0030330148724712
cGAMP	ko05224	Breast cancer	0.00304873260244106	2.75958801898482	0.00304873260244106	0.0395206078094212	178	0.00304873260244106
cGAMP	ko05222	Small cell lung cancer	0.00329282726006794	2.73216368874411	0.00329282726006794	0.0411603407508493	201	0.00329282726006794
cGAMP	ko05418	Fluid shear stress and atherosclerosis	0.00384156090578075	2.68701555854414	0.00384156090578075	0.0463636661042504	134	0.00384156090578075
cGAMP	ko05162	Measles	0.00455895695852629	2.6229095020253	0.00455895695852629	0.0531878311828067	182	0.00455895695852629
cGAMP	ko04014	Ras signaling pathway	0.00485272645539556	2.59544362641441	0.00485272645539557	0.054487049115627	270	0.00485272645539556
cGAMP	ko04210	Apoptosis	0.00502117240347804	2.59124253673391	0.00502117240347805	0.054487049115627	157	0.00502117240347803
cGAMP	ko05133	Pertussis	0.00548278353957601	2.55521798266922	0.00548278353957602	0.054487049115627	213	0.00548278353957601
cGAMP	ko04916	Melanogenesis	0.00556388809132078	2.56271440916375	0.00556388809132078	0.054487049115627	104	0.00556388809132078
cGAMP	ko05202	Transcriptional misregulation in cancer	0.00572829808701762	2.54472797168026	0.00572829808701763	0.054487049115627	154	0.00572829808701761
cGAMP	ko04010	MAPK signaling pathway	0.00584644989531149	2.52829986063784	0.00584644989531149	0.054487049115627	339	0.00584644989531149
cGAMP	ko05231	Choline metabolism in cancer	0.00589457328076157	2.54485757083524	0.00589457328076156	0.054487049115627	94	0.00589457328076157
cGAMP	ko05164	Influenza A	0.00596327338809223	2.52632019417142	0.00596327338809224	0.054487049115627	202	0.00596327338809223
cGAMP	ko04919	Thyroid hormone signaling pathway	0.00607141404431273	2.52302214737531	0.00607141404431272	0.054487049115627	154	0.00607141404431273
cGAMP	ko04151	PI3K-Akt signaling pathway	0.00646351897013869	2.49201923117669	0.0064635189701387	0.0565557909887136	359	0.00646351897013869
cGAMP	ko05152	Tuberculosis	0.00730663990001782	2.45159282400472	0.00730663990001782	0.0613538519590486	222	0.00730663990001783
cGAMP	ko05214	Glioma	0.00741358797678281	2.46467905126766	0.00741358797678281	0.0613538519590486	77	0.00741358797678281
cGAMP	ko04930	Type II diabetes mellitus	0.00753775895496883	2.52813954392692	0.00753775895496882	0.0613538519590486	30	0.00753775895496883
cGAMP	ko04920	Adipocytokine signaling pathway	0.00807398915787084	2.44354098127758	0.00807398915787084	0.0642249137557908	67	0.00807398915787084
cGAMP	ko04662	B cell receptor signaling pathway	0.00945638422251618	2.38593132991056	0.00945638422251617	0.0735496550640146	52	0.00945638422251618
cGAMP	ko04530	Tight junction	0.00978305683852977	2.35082864342804	0.00978305683852978	0.0744363020322918	125	0.00978305683852977
cGAMP	ko00330	Arginine and proline metabolism	0.0100691081816655	2.34152451575027	0.0100691081816655	0.0749827205017644	116	0.0100691081816655
cGAMP	ko04917	Prolactin signaling pathway	0.0106031967963925	2.35202863726209	0.0106031967963926	0.0753383537011451	45	0.0106031967963925
cGAMP	ko01522	Endocrine resistance	0.0106969418835268	2.3235964536071	0.0106969418835268	0.0753383537011451	83	0.0106969418835268
cGAMP	ko04660	T cell receptor signaling pathway	0.0107626219573064	2.33113178100917	0.0107626219573064	0.0753383537011451	61	0.0107626219573064
