group	GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
up	GO:0090304	nucleic acid metabolic process	6418	367	307.04	2e-05	0.00145796116504854	BP
up	GO:0071396	cellular response to lipid	1177	88	56.31	2e-05	0.00145796116504854	BP
up	GO:0006457	protein folding	342	35	16.36	2e-05	0.00145796116504854	BP
up	GO:0043122	regulation of I-kappaB kinase/NF-kappaB ...	287	31	13.73	2.1e-05	0.00152346376811594	BP
up	GO:0002699	positive regulation of immune effector p...	402	39	19.23	2.4e-05	0.00173273076923077	BP
up	GO:1990164	histone H2A phosphorylation	5	4	0.24	2.5e-05	0.0017792654028436	BP
up	GO:0065007	biological regulation	15991	818	765.01	2.5e-05	0.0017792654028436	BP
up	GO:0097402	neuroblast migration	14	6	0.67	2.5e-05	0.0017792654028436	BP
up	GO:1905954	positive regulation of lipid localizatio...	250	28	11.96	2.7e-05	0.00191254245283019	BP
up	GO:0006418	tRNA aminoacylation for protein translat...	71	13	3.4	2.8e-05	0.00197406572769953	BP
up	GO:0050896	response to stimulus	13187	691	630.87	2.9e-05	0.00203501401869159	BP
up	GO:2000116	regulation of cysteine-type endopeptidas...	450	42	21.53	3e-05	0.00209539534883721	BP
up	GO:0032088	negative regulation of NF-kappaB transcr...	126	18	6.03	3.1e-05	0.00215521759259259	BP
up	GO:0014070	response to organic cyclic compound	2232	147	106.78	3.3e-05	0.00228369124423963	BP
up	GO:0010501	RNA secondary structure unwinding	53	11	2.54	3.4e-05	0.00234210091743119	BP
up	GO:0036507	protein demannosylation	21	7	1	3.6e-05	0.00245732727272727	BP
up	GO:0036508	protein alpha-1,2-demannosylation	21	7	1	3.6e-05	0.00245732727272727	BP
up	GO:0071216	cellular response to biotic stimulus	381	37	18.23	3.8e-05	0.00258210859728507	BP
up	GO:0019219	regulation of nucleobase-containing comp...	5101	298	244.03	3.9e-05	0.00263812162162162	BP
up	GO:2000106	regulation of leukocyte apoptotic proces...	177	22	8.47	4e-05	0.00269363228699552	BP
up	GO:0019452	L-cysteine catabolic process to taurine	15	6	0.72	4.1e-05	0.00272432300884956	BP
up	GO:0042412	taurine biosynthetic process	15	6	0.72	4.1e-05	0.00272432300884956	BP
up	GO:0046305	alkanesulfonate biosynthetic process	15	6	0.72	4.1e-05	0.00272432300884956	BP
up	GO:1901362	organic cyclic compound biosynthetic pro...	5833	335	279.05	4.2e-05	0.00276628947368421	BP
up	GO:0002253	activation of immune response	673	56	32.2	4.2e-05	0.00276628947368421	BP
up	GO:0002376	immune system process	4524	268	216.43	4.4e-05	0.00287281739130435	BP
up	GO:0050727	regulation of inflammatory response	443	41	21.19	4.4e-05	0.00287281739130435	BP
up	GO:0019530	taurine metabolic process	29	8	1.39	4.7e-05	0.00302918025751073	BP
up	GO:0019694	alkanesulfonate metabolic process	29	8	1.39	4.7e-05	0.00302918025751073	BP
up	GO:1901360	organic cyclic compound metabolic proces...	8421	463	402.86	4.7e-05	0.00302918025751073	BP
up	GO:0002812	biosynthetic process of antibacterial pe...	85	14	4.07	4.8e-05	0.00306730212765957	BP
up	GO:0002813	regulation of biosynthetic process of an...	85	14	4.07	4.8e-05	0.00306730212765957	BP
up	GO:0035872	nucleotide-binding domain, leucine rich ...	143	19	6.84	5.3e-05	0.00335823206751055	BP
up	GO:0070423	nucleotide-binding oligomerization domai...	143	19	6.84	5.3e-05	0.00335823206751055	BP
up	GO:0006518	peptide metabolic process	1609	111	76.98	5.4e-05	0.00340721848739496	BP
up	GO:1902652	secondary alcohol metabolic process	302	31	14.45	5.6e-05	0.00351862761506276	BP
up	GO:0043039	tRNA aminoacylation	76	13	3.64	5.9e-05	0.00369167916666667	BP
up	GO:0009059	macromolecule biosynthetic process	6442	364	308.19	6.6e-05	0.00411253941908714	BP
up	GO:0043038	amino acid activation	77	13	3.68	6.8e-05	0.00421965289256198	BP
up	GO:0032640	tumor necrosis factor production	197	23	9.42	7.3e-05	0.00445626422764228	BP
up	GO:0032680	regulation of tumor necrosis factor prod...	197	23	9.42	7.3e-05	0.00445626422764228	BP
up	GO:0071706	tumor necrosis factor superfamily cytoki...	197	23	9.42	7.3e-05	0.00445626422764228	BP
up	GO:1903555	regulation of tumor necrosis factor supe...	197	23	9.42	7.3e-05	0.00445626422764228	BP
up	GO:0006139	nucleobase-containing compound metabolic...	7624	422	364.73	7.9e-05	0.00478364112903226	BP
up	GO:0051247	positive regulation of protein metabolic...	3070	190	146.87	7.9e-05	0.00478364112903226	BP
up	GO:0016999	antibiotic metabolic process	186	22	8.9	8.5e-05	0.00512628514056225	BP
up	GO:0070646	protein modification by small protein re...	442	40	21.15	8.9e-05	0.005346052	BP
up	GO:0009093	cysteine catabolic process	17	6	0.81	9.3e-05	0.0055419880952381	BP
up	GO:0019448	L-cysteine catabolic process	17	6	0.81	9.3e-05	0.0055419880952381	BP
up	GO:0120252	hydrocarbon metabolic process	24	7	1.15	9.5e-05	0.00563879446640316	BP
up	GO:0016070	RNA metabolic process	5775	329	276.28	1e-04	0.00588901960784314	BP
up	GO:0016579	protein deubiquitination	415	38	19.85	1e-04	0.00588901960784314	BP
up	GO:0051173	positive regulation of nitrogen compound...	5089	294	243.46	0.00011	0.00630484732824428	BP
up	GO:0046338	phosphatidylethanolamine catabolic proce...	3	3	0.14	0.00011	0.00630484732824428	BP
up	GO:0099552	trans-synaptic signaling by lipid, modul...	3	3	0.14	0.00011	0.00630484732824428	BP
up	GO:0099553	trans-synaptic signaling by endocannabin...	3	3	0.14	0.00011	0.00630484732824428	BP
up	GO:1902938	regulation of intracellular calcium acti...	3	3	0.14	0.00011	0.00630484732824428	BP
up	GO:1904211	membrane protein proteolysis involved in...	3	3	0.14	0.00011	0.00630484732824428	BP
up	GO:0050729	positive regulation of inflammatory resp...	151	19	7.22	0.00011	0.00630484732824428	BP
up	GO:0019915	lipid storage	343	33	16.41	0.00012	0.00685186311787072	BP
up	GO:0010875	positive regulation of cholesterol efflu...	25	7	1.2	0.00013	0.00736683018867925	BP
up	GO:2000051	negative regulation of non-canonical Wnt...	18	6	0.86	0.00013	0.00736683018867925	BP
up	GO:0019438	aromatic compound biosynthetic process	5541	316	265.08	0.00014	0.00790368421052632	BP
up	GO:0014074	response to purine-containing compound	377	35	18.04	0.00015	0.00834277777777778	BP
up	GO:0035994	response to muscle stretch	52	10	2.49	0.00015	0.00834277777777778	BP
up	GO:1900034	regulation of cellular response to heat	52	10	2.49	0.00015	0.00834277777777778	BP
up	GO:0080135	regulation of cellular response to stres...	1403	97	67.12	0.00015	0.00834277777777778	BP
up	GO:0033700	phospholipid efflux	7	4	0.33	0.00016	0.00864287769784173	BP
up	GO:1902321	methyl-branched fatty acid biosynthetic ...	7	4	0.33	0.00016	0.00864287769784173	BP
up	GO:1903895	negative regulation of IRE1-mediated unf...	7	4	0.33	0.00016	0.00864287769784173	BP
up	GO:0010604	positive regulation of macromolecule met...	5632	320	269.44	0.00016	0.00864287769784173	BP
up	GO:1903320	regulation of protein modification by sm...	548	46	26.22	0.00016	0.00864287769784173	BP
up	GO:0007252	I-kappaB phosphorylation	43	9	2.06	0.00016	0.00864287769784173	BP
up	GO:0019054	modulation by virus of host cellular pro...	43	9	2.06	0.00016	0.00864287769784173	BP
up	GO:0070417	cellular response to cold	43	9	2.06	0.00016	0.00864287769784173	BP
up	GO:0006964	positive regulation of biosynthetic proc...	84	13	4.02	0.00017	0.00908501779359431	BP
up	GO:0032479	regulation of type I interferon producti...	236	25	11.29	0.00017	0.00908501779359431	BP
up	GO:0032606	type I interferon production	236	25	11.29	0.00017	0.00908501779359431	BP
up	GO:0043200	response to amino acid	307	30	14.69	0.00018	0.00948442105263158	BP
up	GO:0000305	response to oxygen radical	63	11	3.01	0.00018	0.00948442105263158	BP
up	GO:0001101	response to acid chemical	893	67	42.72	0.00018	0.00948442105263158	BP
up	GO:0097300	programmed necrotic cell death	96	14	4.59	0.00018	0.00948442105263158	BP
up	GO:0001819	positive regulation of cytokine producti...	551	46	26.36	0.00019	0.00997632867132867	BP
up	GO:0046683	response to organophosphorus	324	31	15.5	2e-04	0.0104648083623693	BP
up	GO:0045540	regulation of cholesterol biosynthetic p...	97	14	4.64	0.00021	0.0106900677966102	BP
up	GO:0106118	regulation of sterol biosynthetic proces...	97	14	4.64	0.00021	0.0106900677966102	BP
up	GO:0006513	protein monoubiquitination	133	17	6.36	0.00021	0.0106900677966102	BP
up	GO:0008203	cholesterol metabolic process	225	24	10.76	0.00021	0.0106900677966102	BP
up	GO:0010742	macrophage derived foam cell differentia...	54	10	2.58	0.00021	0.0106900677966102	BP
up	GO:0090077	foam cell differentiation	54	10	2.58	0.00021	0.0106900677966102	BP
up	GO:0006606	protein import into nucleus	507	43	24.26	0.00021	0.0106900677966102	BP
up	GO:0046677	response to antibiotic	1017	74	48.65	0.00021	0.0106900677966102	BP
up	GO:1903573	negative regulation of response to endop...	75	12	3.59	0.00022	0.0110492976588629	BP
up	GO:0070534	protein K63-linked ubiquitination	185	21	8.85	0.00022	0.0110492976588629	BP
up	GO:0016125	sterol metabolic process	282	28	13.49	0.00022	0.0110492976588629	BP
up	GO:0051591	response to cAMP	268	27	12.82	0.00022	0.0110492976588629	BP
up	GO:0006725	cellular aromatic compound metabolic pro...	8055	439	385.35	0.00023	0.0114747840531561	BP
up	GO:0035710	CD4-positive, alpha-beta T cell activati...	122	16	5.84	0.00023	0.0114747840531561	BP
up	GO:1905897	regulation of response to endoplasmic re...	147	18	7.03	0.00024	0.011739674267101	BP
up	GO:0002474	antigen processing and presentation of p...	45	9	2.15	0.00024	0.011739674267101	BP
up	GO:0070246	natural killer cell apoptotic process	45	9	2.15	0.00024	0.011739674267101	BP
up	GO:0070247	regulation of natural killer cell apopto...	45	9	2.15	0.00024	0.011739674267101	BP
up	GO:0071549	cellular response to dexamethasone stimu...	65	11	3.11	0.00024	0.011739674267101	BP
up	GO:1901566	organonitrogen compound biosynthetic pro...	3305	199	158.11	0.00024	0.011739674267101	BP
up	GO:0050810	regulation of steroid biosynthetic proce...	200	22	9.57	0.00025	0.0121104838709677	BP
up	GO:0006913	nucleocytoplasmic transport	903	67	43.2	0.00025	0.0121104838709677	BP
up	GO:0046686	response to cadmium ion	187	21	8.95	0.00025	0.0121104838709677	BP
up	GO:0033129	positive regulation of histone phosphory...	20	6	0.96	0.00026	0.0124741853035144	BP
up	GO:0046483	heterocycle metabolic process	7984	435	381.96	0.00026	0.0124741853035144	BP
up	GO:0043154	negative regulation of cysteine-type end...	201	22	9.62	0.00026	0.0124741853035144	BP
up	GO:1903322	positive regulation of protein modificat...	359	33	17.17	0.00027	0.0127502830188679	BP
up	GO:0034654	nucleobase-containing compound biosynthe...	5353	304	256.09	0.00027	0.0127502830188679	BP
up	GO:0051090	regulation of DNA-binding transcription ...	625	50	29.9	0.00027	0.0127502830188679	BP
up	GO:0036152	phosphatidylethanolamine acyl-chain remo...	28	7	1.34	0.00027	0.0127502830188679	BP
up	GO:0098792	xenophagy	28	7	1.34	0.00027	0.0127502830188679	BP
up	GO:0010743	regulation of macrophage derived foam ce...	46	9	2.2	0.00028	0.013139875	BP
up	GO:2000117	negative regulation of cysteine-type end...	202	22	9.66	0.00028	0.013139875	BP
up	GO:0043161	proteasome-mediated ubiquitin-dependent ...	775	59	37.08	3e-04	0.0139909937888199	BP
up	GO:0045035	sensory organ precursor cell division	37	8	1.77	3e-04	0.0139909937888199	BP
up	GO:0042221	response to chemical	7590	415	363.11	0.00031	0.0142799693251534	BP
up	GO:0051169	nuclear transport	910	67	43.53	0.00031	0.0142799693251534	BP
up	GO:0018130	heterocycle biosynthetic process	5540	313	265.04	0.00031	0.0142799693251534	BP
up	GO:0009597	detection of virus	8	4	0.38	0.00031	0.0142799693251534	BP
up	GO:0042113	B cell activation	334	31	15.98	0.00035	0.0158311746987952	BP
up	GO:1903894	regulation of IRE1-mediated unfolded pro...	14	5	0.67	0.00035	0.0158311746987952	BP
up	GO:0000097	sulfur amino acid biosynthetic process	29	7	1.39	0.00035	0.0158311746987952	BP
up	GO:0000098	sulfur amino acid catabolic process	29	7	1.39	0.00035	0.0158311746987952	BP
up	GO:0034134	toll-like receptor 2 signaling pathway	29	7	1.39	0.00035	0.0158311746987952	BP
up	GO:0031399	regulation of protein modification proce...	3232	194	154.62	0.00035	0.0158311746987952	BP
up	GO:0051716	cellular response to stimulus	10642	562	509.12	0.00036	0.0161859880239521	BP
up	GO:0008202	steroid metabolic process	584	47	27.94	0.00036	0.0161859880239521	BP
up	GO:0010557	positive regulation of macromolecule bio...	2931	178	140.22	0.00037	0.0165859402985075	BP
up	GO:0051170	import into nucleus	537	44	25.69	0.00038	0.0169835119047619	BP
up	GO:0000303	response to superoxide	58	10	2.77	0.00039	0.0173787240356083	BP
up	GO:0071466	cellular response to xenobiotic stimulus	398	35	19.04	0.00041	0.0181621533923304	BP
up	GO:0032270	positive regulation of cellular protein ...	2938	178	140.55	0.00041	0.0181621533923304	BP
up	GO:0002266	follicular dendritic cell activation	4	3	0.19	0.00042	0.0182815652173913	BP
up	GO:0002268	follicular dendritic cell differentiatio...	4	3	0.19	0.00042	0.0182815652173913	BP
up	GO:0034638	phosphatidylcholine catabolic process	4	3	0.19	0.00042	0.0182815652173913	BP
up	GO:0046598	positive regulation of viral entry into ...	4	3	0.19	0.00042	0.0182815652173913	BP
up	GO:0050787	detoxification of mercury ion	4	3	0.19	0.00042	0.0182815652173913	BP
up	GO:0075294	positive regulation by symbiont of entry...	4	3	0.19	0.00042	0.0182815652173913	BP
up	GO:0044283	small molecule biosynthetic process	1446	97	69.18	0.00043	0.0186627456647399	BP
up	GO:1903506	regulation of nucleic acid-templated tra...	4288	248	205.14	0.00044	0.0190417291066282	BP
up	GO:0051092	positive regulation of NF-kappaB transcr...	168	19	8.04	0.00045	0.0194185344827586	BP
up	GO:2001270	regulation of cysteine-type endopeptidas...	22	6	1.05	0.00046	0.0197931805157593	BP
up	GO:0050777	negative regulation of immune response	169	19	8.09	0.00048	0.0205947428571429	BP
up	GO:0010608	post-transcriptional regulation of gene ...	1116	78	53.39	0.00049	0.0209043465909091	BP
up	GO:0050832	defense response to fungus	143	17	6.84	0.00049	0.0209043465909091	BP
up	GO:0006355	regulation of transcription, DNA-templat...	4219	244	201.84	5e-04	0.0212104519774011	BP
up	GO:2001141	regulation of RNA biosynthetic process	4298	248	205.62	5e-04	0.0212104519774011	BP
up	GO:0070266	necroptotic process	82	12	3.92	0.00051	0.0215737183098592	BP
up	GO:0001836	release of cytochrome c from mitochondri...	71	11	3.4	0.00052	0.0219349438202247	BP
up	GO:0050691	regulation of defense response to virus ...	131	16	6.27	0.00053	0.0222169315068493	BP
up	GO:0070228	regulation of lymphocyte apoptotic proce...	131	16	6.27	0.00053	0.0222169315068493	BP
up	GO:0010745	negative regulation of macrophage derive...	31	7	1.48	0.00054	0.0222169315068493	BP
up	GO:2000644	regulation of receptor catabolic process	31	7	1.48	0.00054	0.0222169315068493	BP
up	GO:0039528	cytoplasmic pattern recognition receptor...	50	9	2.39	0.00054	0.0222169315068493	BP
up	GO:0031048	heterochromatin assembly by small RNA	9	4	0.43	0.00054	0.0222169315068493	BP
up	GO:0060137	maternal process involved in parturition	9	4	0.43	0.00054	0.0222169315068493	BP
up	GO:1901664	regulation of NAD+ ADP-ribosyltransferas...	9	4	0.43	0.00054	0.0222169315068493	BP
up	GO:1901666	positive regulation of NAD+ ADP-ribosylt...	9	4	0.43	0.00054	0.0222169315068493	BP
up	GO:0032371	regulation of sterol transport	83	12	3.97	0.00057	0.0233234059945504	BP
up	GO:0032374	regulation of cholesterol transport	83	12	3.97	0.00057	0.0233234059945504	BP
up	GO:0007166	cell surface receptor signaling pathway	4621	264	221.07	0.00058	0.023668097826087	BP
up	GO:1900118	negative regulation of execution phase o...	23	6	1.1	0.00059	0.0238172849462366	BP
up	GO:0034645	cellular macromolecule biosynthetic proc...	6251	346	299.05	0.00059	0.0238172849462366	BP
up	GO:0043405	regulation of MAP kinase activity	746	56	35.69	0.00059	0.0238172849462366	BP
up	GO:0019752	carboxylic acid metabolic process	1767	114	84.53	0.00059	0.0238172849462366	BP
up	GO:0031396	regulation of protein ubiquitination	469	39	22.44	6e-04	0.0241560321715818	BP
up	GO:0050789	regulation of biological process	14985	762	716.89	0.00064	0.0256975401069519	BP
up	GO:0032481	positive regulation of type I interferon...	121	15	5.79	0.00067	0.0266880371352785	BP
up	GO:0010884	positive regulation of lipid storage	62	10	2.97	0.00067	0.0266880371352785	BP
up	GO:1901700	response to oxygen-containing compound	3369	199	161.17	0.00067	0.0266880371352785	BP
up	GO:0032733	positive regulation of interleukin-10 pr...	16	5	0.77	7e-04	0.0277358839050132	BP
up	GO:0002230	positive regulation of defense response ...	109	14	5.21	7e-04	0.0277358839050132	BP
up	GO:0034504	protein localization to nucleus	735	55	35.16	0.00071	0.0279844356955381	BP
up	GO:0071887	leukocyte apoptotic process	216	22	10.33	0.00071	0.0279844356955381	BP
up	GO:0032368	regulation of lipid transport	274	26	13.11	0.00072	0.0283042931937173	BP
up	GO:0033344	cholesterol efflux	74	11	3.54	0.00075	0.0294066579634465	BP
up	GO:0043620	regulation of DNA-templated transcriptio...	123	15	5.88	0.00079	0.0308943489583333	BP
up	GO:0051252	regulation of RNA metabolic process	4764	270	227.91	8e-04	0.0311233160621762	BP
up	GO:0046439	L-cysteine metabolic process	33	7	1.58	8e-04	0.0311233160621762	BP
up	GO:0044092	negative regulation of molecular functio...	1985	125	94.96	0.00082	0.0318189664082687	BP
up	GO:0097659	nucleic acid-templated transcription	4452	254	212.99	0.00083	0.0321239948453608	BP
up	GO:0009892	negative regulation of metabolic process	4886	276	233.75	0.00084	0.0324274550128535	BP
up	GO:0045940	positive regulation of steroid metabolic...	64	10	3.06	0.00087	0.0333285459183674	BP
up	GO:0006449	regulation of translational termination	10	4	0.48	0.00087	0.0333285459183674	BP
up	GO:0043406	positive regulation of MAP kinase activi...	559	44	26.74	0.00087	0.0333285459183674	BP
up	GO:0009636	response to toxic substance	1352	90	64.68	0.00089	0.0339216497461929	BP
up	GO:0033143	regulation of intracellular steroid horm...	164	18	7.85	0.00089	0.0339216497461929	BP
up	GO:0002521	leukocyte differentiation	879	63	42.05	0.00091	0.0345961265822785	BP
up	GO:0090181	regulation of cholesterol metabolic proc...	112	14	5.36	0.00092	0.0348001007556675	BP
up	GO:0009620	response to fungus	192	20	9.19	0.00092	0.0348001007556675	BP
up	GO:0032480	negative regulation of type I interferon...	100	13	4.78	0.00095	0.0358445979899498	BP
up	GO:0044068	modulation by symbiont of host cellular ...	54	9	2.58	0.00097	0.0363254114713217	BP
up	GO:0006825	copper ion transport	34	7	1.63	0.00097	0.0363254114713217	BP
up	GO:0071404	cellular response to low-density lipopro...	34	7	1.63	0.00097	0.0363254114713217	BP
up	GO:0032774	RNA biosynthetic process	4467	254	213.7	0.00101	0.0377292786069652	BP
up	GO:0007518	myoblast fate determination	5	3	0.24	0.00102	0.0378205925925926	BP
up	GO:1904395	positive regulation of skeletal muscle a...	5	3	0.24	0.00102	0.0378205925925926	BP
up	GO:0071276	cellular response to cadmium ion	44	8	2.1	0.00102	0.0378205925925926	BP
up	GO:0044273	sulfur compound catabolic process	77	11	3.68	0.00105	0.0388370689655172	BP
up	GO:0072594	establishment of protein localization to...	1024	71	48.99	0.00108	0.0398485503685504	BP
up	GO:0019218	regulation of steroid metabolic process	253	24	12.1	0.00114	0.0418566748166259	BP
up	GO:0050794	regulation of cellular process	14315	729	684.83	0.00114	0.0418566748166259	BP
up	GO:0006458	'de novo' protein folding	35	7	1.67	0.00116	0.0424871219512195	BP
up	GO:1903036	positive regulation of response to wound...	196	20	9.38	0.00119	0.0430607951807229	BP
up	GO:0039529	RIG-I signaling pathway	45	8	2.15	0.00119	0.0430607951807229	BP
up	GO:0032675	regulation of interleukin-6 production	182	19	8.71	0.00119	0.0430607951807229	BP
up	GO:0006351	transcription, DNA-templated	4401	250	210.55	0.00119	0.0430607951807229	BP
up	GO:0070427	nucleotide-binding oligomerization domai...	26	6	1.24	0.00119	0.0430607951807229	BP
up	GO:0032760	positive regulation of tumor necrosis fa...	67	10	3.21	0.00125	0.0448374881516588	BP
up	GO:1903557	positive regulation of tumor necrosis fa...	67	10	3.21	0.00125	0.0448374881516588	BP
up	GO:0043367	CD4-positive, alpha-beta T cell differen...	103	13	4.93	0.00126	0.0448374881516588	BP
up	GO:0007253	cytoplasmic sequestering of NF-kappaB	18	5	0.86	0.00126	0.0448374881516588	BP
up	GO:1904415	regulation of xenophagy	18	5	0.86	0.00126	0.0448374881516588	BP
up	GO:1904417	positive regulation of xenophagy	18	5	0.86	0.00126	0.0448374881516588	BP
up	GO:2001271	negative regulation of cysteine-type end...	18	5	0.86	0.00126	0.0448374881516588	BP
up	GO:1900426	positive regulation of defense response ...	129	15	6.17	0.0013	0.0458561072261072	BP
up	GO:0002763	positive regulation of myeloid leukocyte...	91	12	4.35	0.0013	0.0458561072261072	BP
up	GO:0009946	proximal/distal axis specification	11	4	0.53	0.00131	0.0458561072261072	BP
up	GO:0042066	perineurial glial growth	11	4	0.53	0.00131	0.0458561072261072	BP
up	GO:0044565	dendritic cell proliferation	11	4	0.53	0.00131	0.0458561072261072	BP
up	GO:0070942	neutrophil mediated cytotoxicity	11	4	0.53	0.00131	0.0458561072261072	BP
up	GO:0070948	regulation of neutrophil mediated cytoto...	11	4	0.53	0.00131	0.0458561072261072	BP
up	GO:0048584	positive regulation of response to stimu...	3786	218	181.12	0.00137	0.0478448604651163	BP
up	GO:0043330	response to exogenous dsRNA	46	8	2.2	0.00138	0.0480822737819026	BP
up	GO:0048583	regulation of response to stimulus	6872	373	328.76	0.00142	0.0493614351851852	BP
