group	GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
down	GO:2001252	positive regulation of chromosome organi...	356	85	57.47	9.3e-05	0.00950055102040816	BP
down	GO:1901570	fatty acid derivative biosynthetic proce...	165	46	26.64	9.3e-05	0.00950055102040816	BP
down	GO:0009124	nucleoside monophosphate biosynthetic pr...	170	47	27.45	9.8e-05	0.00994368918918919	BP
down	GO:0006167	AMP biosynthetic process	7	6	1.13	0.00011	0.0107965359477124	BP
down	GO:0071440	regulation of histone H3-K14 acetylation	7	6	1.13	0.00011	0.0107965359477124	BP
down	GO:0044026	DNA hypermethylation	5	5	0.81	0.00011	0.0107965359477124	BP
down	GO:0044027	hypermethylation of CpG island	5	5	0.81	0.00011	0.0107965359477124	BP
down	GO:0070647	protein modification by small protein co...	1571	307	253.63	0.00011	0.0107965359477124	BP
down	GO:0009060	aerobic respiration	263	66	42.46	0.00012	0.0114053164556962	BP
down	GO:0006396	RNA processing	1487	292	240.07	0.00012	0.0114053164556962	BP
down	GO:0010835	regulation of protein ADP-ribosylation	12	8	1.94	0.00012	0.0114053164556962	BP
down	GO:0046185	aldehyde catabolic process	12	8	1.94	0.00012	0.0114053164556962	BP
down	GO:0000038	very long-chain fatty acid metabolic pro...	65	23	10.49	0.00012	0.0114053164556962	BP
down	GO:1901137	carbohydrate derivative biosynthetic pro...	1236	247	199.54	0.00013	0.0122013125	BP
down	GO:1901568	fatty acid derivative metabolic process	259	65	41.81	0.00013	0.0122013125	BP
down	GO:0009070	serine family amino acid biosynthetic pr...	31	14	5	0.00014	0.0130582608695652	BP
down	GO:0072524	pyridine-containing compound metabolic p...	255	64	41.17	0.00015	0.0139046296296296	BP
down	GO:2000279	negative regulation of DNA biosynthetic ...	50	19	8.07	0.00016	0.0146507317073171	BP
down	GO:0006458	'de novo' protein folding	35	15	5.65	0.00016	0.0146507317073171	BP
down	GO:0072330	monocarboxylic acid biosynthetic process	476	107	76.85	0.00017	0.0154720606060606	BP
down	GO:0051156	glucose 6-phosphate metabolic process	39	16	6.3	0.00018	0.0162834939759036	BP
down	GO:0019438	aromatic compound biosynthetic process	5541	979	894.56	2e-04	0.017877380952381	BP
down	GO:2000002	negative regulation of DNA damage checkp...	25	12	4.04	2e-04	0.017877380952381	BP
down	GO:0009249	protein lipoylation	10	7	1.61	0.00022	0.0193201169590643	BP
down	GO:0070200	establishment of protein localization to...	10	7	1.61	0.00022	0.0193201169590643	BP
down	GO:0042455	ribonucleoside biosynthetic process	51	19	8.23	0.00022	0.0193201169590643	BP
down	GO:0006304	DNA modification	152	42	24.54	0.00023	0.0197366285714286	BP
down	GO:0008033	tRNA processing	171	46	27.61	0.00023	0.0197366285714286	BP
down	GO:0044260	cellular macromolecule metabolic process	11076	1882	1788.15	0.00023	0.0197366285714286	BP
down	GO:0006400	tRNA modification	129	37	20.83	0.00023	0.0197366285714286	BP
down	GO:0007000	nucleolus organization	22	11	3.55	0.00024	0.0204777272727273	BP
down	GO:0010866	regulation of triglyceride biosynthetic ...	29	13	4.68	0.00026	0.0219349438202247	BP
down	GO:1904357	negative regulation of telomere maintena...	40	16	6.46	0.00026	0.0219349438202247	BP
down	GO:0019853	L-ascorbic acid biosynthetic process	13	8	2.1	0.00027	0.0225255	BP
down	GO:1901336	lactone biosynthetic process	13	8	2.1	0.00027	0.0225255	BP
down	GO:0031648	protein destabilization	44	17	7.1	0.00028	0.0229768306010929	BP
down	GO:0033591	response to L-ascorbic acid	16	9	2.58	0.00028	0.0229768306010929	BP
down	GO:0042574	retinal metabolic process	16	9	2.58	0.00028	0.0229768306010929	BP
down	GO:0033044	regulation of chromosome organization	735	154	118.66	0.00029	0.0230419576719577	BP
down	GO:1901984	negative regulation of protein acetylati...	48	18	7.75	0.00029	0.0230419576719577	BP
down	GO:0090501	RNA phosphodiester bond hydrolysis	231	58	37.29	0.00029	0.0230419576719577	BP
down	GO:0033865	nucleoside bisphosphate metabolic proces...	236	59	38.1	0.00029	0.0230419576719577	BP
down	GO:0033875	ribonucleoside bisphosphate metabolic pr...	236	59	38.1	0.00029	0.0230419576719577	BP
down	GO:0034032	purine nucleoside bisphosphate metabolic...	236	59	38.1	0.00029	0.0230419576719577	BP
down	GO:0009156	ribonucleoside monophosphate biosyntheti...	154	42	24.86	0.00031	0.0245014210526316	BP
down	GO:0006098	pentose-phosphate shunt	26	12	4.2	0.00032	0.0248986528497409	BP
down	GO:0032875	regulation of DNA endoreduplication	26	12	4.2	0.00032	0.0248986528497409	BP
down	GO:0034724	DNA replication-independent chromatin or...	26	12	4.2	0.00032	0.0248986528497409	BP
down	GO:1901135	carbohydrate derivative metabolic proces...	2187	410	353.08	0.00033	0.025544381443299	BP
down	GO:0001523	retinoid metabolic process	65	22	10.49	0.00035	0.0269535897435897	BP
down	GO:0006272	leading strand elongation	8	6	1.29	0.00037	0.0275063861386139	BP
down	GO:0033567	DNA replication, Okazaki fragment proces...	8	6	1.29	0.00037	0.0275063861386139	BP
down	GO:0045915	positive regulation of catecholamine met...	8	6	1.29	0.00037	0.0275063861386139	BP
down	GO:0045964	positive regulation of dopamine metaboli...	8	6	1.29	0.00037	0.0275063861386139	BP
down	GO:0070202	regulation of establishment of protein l...	8	6	1.29	0.00037	0.0275063861386139	BP
down	GO:0070203	regulation of establishment of protein l...	8	6	1.29	0.00037	0.0275063861386139	BP
down	GO:1904851	positive regulation of establishment of ...	8	6	1.29	0.00037	0.0275063861386139	BP
down	GO:0010501	RNA secondary structure unwinding	53	19	8.56	0.00039	0.0287089705882353	BP
down	GO:0055086	nucleobase-containing small molecule met...	1547	298	249.75	0.00039	0.0287089705882353	BP
down	GO:0043414	macromolecule methylation	476	105	76.85	4e-04	0.0293014634146341	BP
down	GO:0022900	electron transport chain	214	54	34.55	0.00041	0.0297438164251208	BP
down	GO:0043687	post-translational protein modification	450	100	72.65	0.00041	0.0297438164251208	BP
down	GO:0006611	protein export from nucleus	320	75	51.66	0.00042	0.0303227884615385	BP
down	GO:0046364	monosaccharide biosynthetic process	195	50	31.48	0.00044	0.0316147368421053	BP
down	GO:0006513	protein monoubiquitination	133	37	21.47	0.00045	0.0321792857142857	BP
down	GO:0048132	female germ-line stem cell asymmetric di...	20	10	3.23	0.00046	0.0327384834123223	BP
down	GO:0009110	vitamin biosynthetic process	79	25	12.75	0.00047	0.033136103286385	BP
down	GO:0007140	male meiotic nuclear division	181	47	29.22	0.00047	0.033136103286385	BP
down	GO:1902175	regulation of oxidative stress-induced i...	38	15	6.13	0.00048	0.0336829906542056	BP
down	GO:0010257	NADH dehydrogenase complex assembly	58	20	9.36	0.00049	0.0338879203539823	BP
down	GO:0032981	mitochondrial respiratory chain complex ...	58	20	9.36	0.00049	0.0338879203539823	BP
down	GO:0016042	lipid catabolic process	559	120	90.25	0.00049	0.0338879203539823	BP
down	GO:0031497	chromatin assembly	201	51	32.45	5e-04	0.0338879203539823	BP
down	GO:0006767	water-soluble vitamin metabolic process	167	44	26.96	0.00051	0.0338879203539823	BP
down	GO:0016093	polyprenol metabolic process	11	7	1.78	0.00051	0.0338879203539823	BP
down	GO:0042178	xenobiotic catabolic process	11	7	1.78	0.00051	0.0338879203539823	BP
down	GO:0043101	purine-containing compound salvage	11	7	1.78	0.00051	0.0338879203539823	BP
down	GO:1900262	regulation of DNA-directed DNA polymeras...	11	7	1.78	0.00051	0.0338879203539823	BP
down	GO:1900264	positive regulation of DNA-directed DNA ...	11	7	1.78	0.00051	0.0338879203539823	BP
down	GO:0000154	rRNA modification	50	18	8.07	0.00051	0.0338879203539823	BP
down	GO:0006364	rRNA processing	266	64	42.94	0.00051	0.0338879203539823	BP
down	GO:0051095	regulation of helicase activity	14	8	2.26	0.00055	0.0363848017621145	BP
down	GO:0071103	DNA conformation change	375	85	60.54	0.00056	0.0368838596491228	BP
down	GO:0007542	primary sex determination, germ-line	31	13	5	0.00057	0.0370549350649351	BP
down	GO:0042572	retinol metabolic process	31	13	5	0.00057	0.0370549350649351	BP
down	GO:0070198	protein localization to chromosome, telo...	31	13	5	0.00057	0.0370549350649351	BP
down	GO:0019362	pyridine nucleotide metabolic process	242	59	39.07	0.00058	0.0373813733905579	BP
down	GO:0046496	nicotinamide nucleotide metabolic proces...	242	59	39.07	0.00058	0.0373813733905579	BP
down	GO:0046456	icosanoid biosynthetic process	98	29	15.82	6e-04	0.0385051282051282	BP
down	GO:0010867	positive regulation of triglyceride bios...	24	11	3.87	0.00061	0.0389802978723404	BP
down	GO:0043174	nucleoside salvage	35	14	5.65	0.00063	0.0400877542372881	BP
down	GO:0031570	DNA integrity checkpoint signaling	309	72	49.89	0.00064	0.0405522362869198	BP
down	GO:0032212	positive regulation of telomere maintena...	55	19	8.88	0.00066	0.04084624	BP
down	GO:0009081	branched-chain amino acid metabolic proc...	39	15	6.3	0.00066	0.04084624	BP
down	GO:0016101	diterpenoid metabolic process	72	23	11.62	0.00067	0.04084624	BP
down	GO:0000320	re-entry into mitotic cell cycle	4	4	0.65	0.00068	0.04084624	BP
down	GO:0006064	glucuronate catabolic process	4	4	0.65	0.00068	0.04084624	BP
down	GO:0019464	glycine decarboxylation via glycine clea...	4	4	0.65	0.00068	0.04084624	BP
down	GO:0019640	glucuronate catabolic process to xylulos...	4	4	0.65	0.00068	0.04084624	BP
down	GO:0042851	L-alanine metabolic process	4	4	0.65	0.00068	0.04084624	BP
down	GO:0051167	xylulose 5-phosphate metabolic process	4	4	0.65	0.00068	0.04084624	BP
down	GO:1901159	xylulose 5-phosphate biosynthetic proces...	4	4	0.65	0.00068	0.04084624	BP
down	GO:1903516	regulation of single strand break repair	4	4	0.65	0.00068	0.04084624	BP
down	GO:1903518	positive regulation of single strand bre...	4	4	0.65	0.00068	0.04084624	BP
down	GO:0030488	tRNA methylation	43	16	6.94	0.00068	0.04084624	BP
down	GO:0034644	cellular response to UV	204	51	32.93	0.00073	0.0433296837944664	BP
down	GO:0002639	positive regulation of immunoglobulin pr...	28	12	4.52	0.00073	0.0433296837944664	BP
down	GO:0006740	NADPH regeneration	28	12	4.52	0.00073	0.0433296837944664	BP
down	GO:0010948	negative regulation of cell cycle proces...	679	141	109.62	0.00074	0.0437503149606299	BP
down	GO:0061621	canonical glycolysis	32	13	5.17	0.00082	0.048101328125	BP
down	GO:0061718	glucose catabolic process to pyruvate	32	13	5.17	0.00082	0.048101328125	BP
down	GO:0042254	ribosome biogenesis	390	87	62.96	0.00083	0.0484984824902724	BP
down	GO:0043170	macromolecule metabolic process	12526	2105	2022.24	0.00084	0.0487037837837838	BP
down	GO:1904358	positive regulation of telomere maintena...	56	19	9.04	0.00084	0.0487037837837838	BP
