group	GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
cgamp	GO:0002700	regulation of production of molecular me...	104	25	10.41	2.4e-05	0.00162213698630137	BP
cgamp	GO:0006468	protein phosphorylation	1186	160	118.69	2.4e-05	0.00162213698630137	BP
cgamp	GO:1905897	regulation of response to endoplasmic re...	68	19	6.8	2.4e-05	0.00162213698630137	BP
cgamp	GO:0006984	ER-nucleus signaling pathway	41	14	4.1	2.4e-05	0.00162213698630137	BP
cgamp	GO:0043122	regulation of I-kappaB kinase/NF-kappaB ...	98	24	9.81	2.5e-05	0.00168204545454545	BP
cgamp	GO:0043170	macromolecule metabolic process	5665	626	566.91	2.6e-05	0.00174141176470588	BP
cgamp	GO:0007292	female gamete generation	650	97	65.05	2.7e-05	0.00180024324324324	BP
cgamp	GO:0016236	macroautophagy	242	45	24.22	2.8e-05	0.00185854708520179	BP
cgamp	GO:0043123	positive regulation of I-kappaB kinase/N...	69	19	6.9	3e-05	0.00198241071428571	BP
cgamp	GO:0042981	regulation of apoptotic process	1095	149	109.58	3.1e-05	0.00203938666666667	BP
cgamp	GO:0050731	positive regulation of peptidyl-tyrosine...	112	26	11.21	3.2e-05	0.00208662555066079	BP
cgamp	GO:0009617	response to bacterium	538	83	53.84	3.2e-05	0.00208662555066079	BP
cgamp	GO:0002474	antigen processing and presentation of p...	23	10	2.3	3.3e-05	0.00210545689655172	BP
cgamp	GO:0050856	regulation of T cell receptor signaling ...	23	10	2.3	3.3e-05	0.00210545689655172	BP
cgamp	GO:0006351	transcription, DNA-templated	1968	246	196.94	3.3e-05	0.00210545689655172	BP
cgamp	GO:0009615	response to virus	229	43	22.92	3.3e-05	0.00210545689655172	BP
cgamp	GO:0048477	oogenesis	571	87	57.14	3.3e-05	0.00210545689655172	BP
cgamp	GO:0002759	regulation of antimicrobial humoral resp...	37	13	3.7	3.4e-05	0.00215994849785408	BP
cgamp	GO:0030433	ubiquitin-dependent ERAD pathway	64	18	6.4	3.6e-05	0.00227723076923077	BP
cgamp	GO:0006457	protein folding	180	36	18.01	3.7e-05	0.00233052765957447	BP
cgamp	GO:0030217	T cell differentiation	126	28	12.61	3.8e-05	0.00236334453781513	BP
cgamp	GO:0006914	autophagy	389	64	38.93	3.8e-05	0.00236334453781513	BP
cgamp	GO:0061919	process utilizing autophagic mechanism	389	64	38.93	3.8e-05	0.00236334453781513	BP
cgamp	GO:0009967	positive regulation of signal transducti...	1065	145	106.58	3.9e-05	0.00241538912133891	BP
cgamp	GO:1903706	regulation of hemopoiesis	260	47	26.02	4e-05	0.00244661157024793	BP
cgamp	GO:0032774	RNA biosynthetic process	1992	248	199.34	4e-05	0.00244661157024793	BP
cgamp	GO:1903131	mononuclear cell differentiation	202	39	20.21	4e-05	0.00244661157024793	BP
cgamp	GO:0030098	lymphocyte differentiation	167	34	16.71	4.1e-05	0.00248722131147541	BP
cgamp	GO:0015031	protein transport	1224	163	122.49	4.1e-05	0.00248722131147541	BP
cgamp	GO:0002832	negative regulation of response to bioti...	101	24	10.11	4.3e-05	0.00259790204081633	BP
cgamp	GO:0097659	nucleic acid-templated transcription	1985	247	198.64	4.4e-05	0.00264751219512195	BP
cgamp	GO:0043067	regulation of programmed cell death	1129	152	112.98	4.5e-05	0.00268584677419355	BP
cgamp	GO:0045184	establishment of protein localization	1297	171	129.79	4.5e-05	0.00268584677419355	BP
cgamp	GO:0032502	developmental process	4823	541	482.65	4.6e-05	0.00273450602409639	BP
cgamp	GO:0032879	regulation of localization	1868	234	186.93	4.8e-05	0.00283066135458167	BP
cgamp	GO:0002753	cytoplasmic pattern recognition receptor...	54	16	5.4	4.8e-05	0.00283066135458167	BP
cgamp	GO:0016050	vesicle organization	338	57	33.82	5e-05	0.00293690476190476	BP
cgamp	GO:0030422	production of siRNA involved in post-tra...	24	10	2.4	5.1e-05	0.0029838023715415	BP
cgamp	GO:0097039	protein linear polyubiquitination	6	5	0.6	5.5e-05	0.00319258823529412	BP
cgamp	GO:0009894	regulation of catabolic process	856	120	85.66	5.5e-05	0.00319258823529412	BP
cgamp	GO:0030162	regulation of proteolysis	538	82	53.84	5.6e-05	0.00320043243243243	BP
cgamp	GO:0006959	humoral immune response	109	25	10.91	5.6e-05	0.00320043243243243	BP
cgamp	GO:0007259	receptor signaling pathway via JAK-STAT	109	25	10.91	5.6e-05	0.00320043243243243	BP
cgamp	GO:0097696	receptor signaling pathway via STAT	109	25	10.91	5.6e-05	0.00320043243243243	BP
cgamp	GO:1903364	positive regulation of cellular protein ...	156	32	15.61	5.9e-05	0.0033387969924812	BP
cgamp	GO:0032481	positive regulation of type I interferon...	44	14	4.4	6e-05	0.0033387969924812	BP
cgamp	GO:0036498	IRE1-mediated unfolded protein response	44	14	4.4	6e-05	0.0033387969924812	BP
cgamp	GO:0061844	antimicrobial humoral immune response me...	44	14	4.4	6e-05	0.0033387969924812	BP
cgamp	GO:0046425	regulation of receptor signaling pathway...	103	24	10.31	6e-05	0.0033387969924812	BP
cgamp	GO:1904892	regulation of receptor signaling pathway...	103	24	10.31	6e-05	0.0033387969924812	BP
cgamp	GO:0019219	regulation of nucleobase-containing comp...	2282	278	228.36	6e-05	0.0033387969924812	BP
cgamp	GO:0008104	protein localization	1894	236	189.54	6.3e-05	0.00349260674157303	BP
cgamp	GO:0060576	intestinal epithelial cell development	9	6	0.9	6.4e-05	0.00349567527675277	BP
cgamp	GO:0090335	regulation of brown fat cell differentia...	9	6	0.9	6.4e-05	0.00349567527675277	BP
cgamp	GO:1990440	positive regulation of transcription fro...	9	6	0.9	6.4e-05	0.00349567527675277	BP
cgamp	GO:0048468	cell development	2312	281	231.37	6.4e-05	0.00349567527675277	BP
cgamp	GO:0033554	cellular response to stress	1757	221	175.83	6.5e-05	0.00352428571428571	BP
cgamp	GO:0043065	positive regulation of apoptotic process	524	80	52.44	6.5e-05	0.00352428571428571	BP
cgamp	GO:0016197	endosomal transport	214	40	21.42	6.9e-05	0.00371395636363636	BP
cgamp	GO:0051092	positive regulation of NF-kappaB transcr...	85	21	8.51	6.9e-05	0.00371395636363636	BP
cgamp	GO:2000060	positive regulation of ubiquitin-depende...	117	26	11.71	7.1e-05	0.00380776086956522	BP
cgamp	GO:0051607	defense response to virus	193	37	19.31	7.4e-05	0.00392597849462366	BP
cgamp	GO:0140546	defense response to symbiont	193	37	19.31	7.4e-05	0.00392597849462366	BP
cgamp	GO:1901565	organonitrogen compound catabolic proces...	1000	136	100.07	7.4e-05	0.00392597849462366	BP
cgamp	GO:0045785	positive regulation of cell adhesion	252	45	25.22	7.9e-05	0.00416141637010676	BP
cgamp	GO:0070918	primary sncRNA processing	45	14	4.5	7.9e-05	0.00416141637010676	BP
cgamp	GO:1903052	positive regulation of proteolysis invol...	138	29	13.81	8.2e-05	0.00430412765957447	BP
cgamp	GO:0048519	negative regulation of biological proces...	3456	400	345.85	8.6e-05	0.00449813427561838	BP
cgamp	GO:0002784	regulation of antimicrobial peptide prod...	30	11	3	8.7e-05	0.0045185052631579	BP
cgamp	GO:0010586	miRNA metabolic process	30	11	3	8.7e-05	0.0045185052631579	BP
cgamp	GO:0042327	positive regulation of phosphorylation	611	90	61.14	8.8e-05	0.00455446153846154	BP
cgamp	GO:0001933	negative regulation of protein phosphory...	314	53	31.42	9e-05	0.00464174216027875	BP
cgamp	GO:0007281	germ cell development	763	108	76.35	9.1e-05	0.00467702083333333	BP
cgamp	GO:0008360	regulation of cell shape	119	26	11.91	9.6e-05	0.00491692733564014	BP
cgamp	GO:0032388	positive regulation of intracellular tra...	167	33	16.71	9.7e-05	0.004934	BP
cgamp	GO:0071216	cellular response to biotic stimulus	167	33	16.71	9.7e-05	0.004934	BP
cgamp	GO:0098609	cell-cell adhesion	449	70	44.93	9.8e-05	0.00496779452054795	BP
cgamp	GO:0010467	gene expression	3451	399	345.35	9.9e-05	0.00500135836177474	BP
cgamp	GO:0071226	cellular response to molecule of fungal ...	4	4	0.4	1e-04	0.00503469387755102	BP
cgamp	GO:0032088	negative regulation of NF-kappaB transcr...	69	18	6.9	0.00011	0.0054274	BP
cgamp	GO:1900182	positive regulation of protein localizat...	69	18	6.9	0.00011	0.0054274	BP
cgamp	GO:0038094	Fc-gamma receptor signaling pathway	41	13	4.1	0.00011	0.0054274	BP
cgamp	GO:0038096	Fc-gamma receptor signaling pathway invo...	41	13	4.1	0.00011	0.0054274	BP
cgamp	GO:0048856	anatomical structure development	4527	508	453.03	0.00011	0.0054274	BP
cgamp	GO:0048523	negative regulation of cellular process	3080	360	308.22	0.00011	0.0054274	BP
cgamp	GO:0010941	regulation of cell death	1284	167	128.49	0.00012	0.00576701298701299	BP
cgamp	GO:0098657	import into cell	525	79	52.54	0.00012	0.00576701298701299	BP
cgamp	GO:0043068	positive regulation of programmed cell d...	550	82	55.04	0.00012	0.00576701298701299	BP
cgamp	GO:0070423	nucleotide-binding oligomerization domai...	36	12	3.6	0.00012	0.00576701298701299	BP
cgamp	GO:1905898	positive regulation of response to endop...	31	11	3.1	0.00012	0.00576701298701299	BP
cgamp	GO:0007297	ovarian follicle cell migration	101	23	10.11	0.00012	0.00576701298701299	BP
cgamp	GO:0030183	B cell differentiation	58	16	5.8	0.00012	0.00576701298701299	BP
cgamp	GO:1903322	positive regulation of protein modificat...	155	31	15.51	0.00012	0.00576701298701299	BP
cgamp	GO:0046777	protein autophosphorylation	205	38	20.51	0.00013	0.00614779552715655	BP
cgamp	GO:0071407	cellular response to organic cyclic comp...	477	73	47.73	0.00013	0.00614779552715655	BP
cgamp	GO:0042886	amide transport	1268	165	126.89	0.00013	0.00614779552715655	BP
cgamp	GO:0071347	cellular response to interleukin-1	76	19	7.61	0.00013	0.00614779552715655	BP
cgamp	GO:0051249	regulation of lymphocyte activation	213	39	21.32	0.00013	0.00614779552715655	BP
cgamp	GO:0061025	membrane fusion	170	33	17.01	0.00014	0.00651660377358491	BP
cgamp	GO:1901698	response to nitrogen compound	935	127	93.57	0.00014	0.00651660377358491	BP
cgamp	GO:0010562	positive regulation of phosphorus metabo...	644	93	64.45	0.00014	0.00651660377358491	BP
cgamp	GO:0045937	positive regulation of phosphate metabol...	644	93	64.45	0.00014	0.00651660377358491	BP
cgamp	GO:0070212	protein poly-ADP-ribosylation	22	9	2.2	0.00014	0.00651660377358491	BP
cgamp	GO:0002807	positive regulation of antimicrobial pep...	10	6	1	0.00015	0.00683169230769231	BP
cgamp	GO:1903320	regulation of protein modification by sm...	251	44	25.12	0.00015	0.00683169230769231	BP
cgamp	GO:0048871	multicellular organismal homeostasis	289	49	28.92	0.00015	0.00683169230769231	BP
cgamp	GO:0015833	peptide transport	1254	163	125.49	0.00015	0.00683169230769231	BP
cgamp	GO:0001934	positive regulation of protein phosphory...	570	84	57.04	0.00015	0.00683169230769231	BP
cgamp	GO:0002433	immune response-regulating cell surface ...	42	13	4.2	0.00015	0.00683169230769231	BP
cgamp	GO:0042531	positive regulation of tyrosine phosphor...	42	13	4.2	0.00015	0.00683169230769231	BP
cgamp	GO:0050730	regulation of peptidyl-tyrosine phosphor...	150	30	15.01	0.00016	0.00719854103343465	BP
cgamp	GO:0032608	interferon-beta production	37	12	3.7	0.00016	0.00719854103343465	BP
cgamp	GO:0035872	nucleotide-binding domain, leucine rich ...	37	12	3.7	0.00016	0.00719854103343465	BP
cgamp	GO:0051641	cellular localization	2511	299	251.28	0.00016	0.00719854103343465	BP
cgamp	GO:0051050	positive regulation of transport	681	97	68.15	0.00017	0.00753395209580838	BP
cgamp	GO:0042532	negative regulation of tyrosine phosphor...	32	11	3.2	0.00017	0.00753395209580838	BP
cgamp	GO:0046528	imaginal disc fusion	18	8	1.8	0.00017	0.00753395209580838	BP
cgamp	GO:0046529	imaginal disc fusion, thorax closure	18	8	1.8	0.00017	0.00753395209580838	BP
cgamp	GO:1902216	positive regulation of interleukin-4-med...	18	8	1.8	0.00017	0.00753395209580838	BP
cgamp	GO:0045579	positive regulation of B cell differenti...	7	5	0.7	0.00018	0.00785946902654867	BP
cgamp	GO:0006909	phagocytosis	238	42	23.82	0.00018	0.00785946902654867	BP
cgamp	GO:0071276	cellular response to cadmium ion	14	7	1.4	0.00018	0.00785946902654867	BP
cgamp	GO:1903708	positive regulation of hemopoiesis	110	24	11.01	0.00018	0.00785946902654867	BP
cgamp	GO:0051649	establishment of localization in cell	1971	241	197.24	0.00018	0.00785946902654867	BP
cgamp	GO:0002920	regulation of humoral immune response	60	16	6	0.00019	0.00827170588235294	BP
cgamp	GO:0007275	multicellular organism development	4240	477	424.31	2e-04	0.00865614035087719	BP
cgamp	GO:0016477	cell migration	1075	142	107.58	2e-04	0.00865614035087719	BP
cgamp	GO:0010942	positive regulation of cell death	609	88	60.94	0.00021	0.00906244897959184	BP
cgamp	GO:0048870	cell motility	1174	153	117.48	0.00022	0.00927760683760684	BP
cgamp	GO:0019731	antibacterial humoral response	23	9	2.3	0.00022	0.00927760683760684	BP
cgamp	GO:0048070	regulation of developmental pigmentation	23	9	2.3	0.00022	0.00927760683760684	BP
cgamp	GO:0051788	response to misfolded protein	23	9	2.3	0.00022	0.00927760683760684	BP
cgamp	GO:0071218	cellular response to misfolded protein	23	9	2.3	0.00022	0.00927760683760684	BP
cgamp	GO:0120305	regulation of pigmentation	23	9	2.3	0.00022	0.00927760683760684	BP
cgamp	GO:0048666	neuron development	1300	167	130.09	0.00022	0.00927760683760684	BP
cgamp	GO:0044248	cellular catabolic process	1792	221	179.33	0.00022	0.00927760683760684	BP
cgamp	GO:0032434	regulation of proteasomal ubiquitin-depe...	132	27	13.21	0.00023	0.00959002816901409	BP
cgamp	GO:0051403	stress-activated MAPK cascade	256	44	25.62	0.00023	0.00959002816901409	BP
cgamp	GO:0032456	endocytic recycling	55	15	5.5	0.00023	0.00959002816901409	BP
cgamp	GO:0042509	regulation of tyrosine phosphorylation o...	55	15	5.5	0.00023	0.00959002816901409	BP
cgamp	GO:1902533	positive regulation of intracellular sig...	645	92	64.55	0.00024	0.0099509243697479	BP
cgamp	GO:0010605	negative regulation of macromolecule met...	1748	216	174.93	0.00024	0.0099509243697479	BP
