TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0009615"	"response to virus"	-2.960958502684657	4.712169692552654	0.17133160410585543	0.8157528715323498	0.83096772	null	null	98542
"GO:0042742"	"defense response to bacterium"	-1.7475933643646964	4.5024817447857	0.1057168717818191	0.8079357273019686	0.7971637	null	null	98542
"GO:0043207"	"response to external biotic stimulus"	-5.612195655912714	5.406364724087891	0.8473039571643732	0.7942136834516986	0.97899664	null	null	98542
"GO:0045087"	"innate immune response"	-5.781374920552065	4.690054246427676	0.16282519040621465	0.7348703979927597	0.82726784	null	null	98542
"GO:0051607"	"defense response to virus"	-2.607830850510264	4.6687399180891305	0.15502681348579372	0.80297784630893	0.82373304	null	null	98542
"GO:0051707"	"response to other organism"	-5.612195655912714	5.406219876610982	0.8470214072759521	0.7933894536002835	0.96657157	null	null	98542
"GO:0140546"	"defense response to symbiont"	-2.607830850510264	4.669140150925821	0.15516975048817142	0.8029656099547253	0.82379913	null	null	98542
"GO:1900424"	"regulation of defense response to bacterium"	-1.3761273459006362	3.2203696324513946	0.0055180331150463694	0.6354656578057032	0.6910301	-4.967214989988422	-6.646518716524805	null
"GO:1901222"	"regulation of NIK/NF-kappaB signaling"	-1.5767966168917031	3.6154239528859438	0.013708655762922429	0.6646920786185877	0.54969739	-4.690349598977134	-6.20158193605237	null
"GO:1901483"	"regulation of transcription factor catabolic process"	-1.8492751558288902	2.1335389083702174	0.0004487557051393132	0.8021131859289228	0.6537595	-7.047507598360582	0.4394955652566497	null
"GO:1901485"	"positive regulation of transcription factor catabolic process"	-1.8492751558288902	2.1335389083702174	0.0004487557051393132	0.7319029919648194	0.50746664	-6.550413636941845	0.5917310111891297	null
"GO:1902914"	"regulation of protein polyubiquitination"	-1.707626552049211	3.038620161949703	0.003629935037126889	0.7768533082222489	0.64780628	-7.041720230169578	-0.35895546825201535	null
"GO:1903332"	"regulation of protein folding"	-1.4681688571692784	2.3636119798921444	0.000764546756904015	0.8510555899741139	0.12786783	-3.4881523671983063	1.6613851131544777	null
