group	GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
cgamp	GO:0016477	cell migration	1075	201	153.57	1.3e-05	0.00104014054054054	BP
cgamp	GO:0045619	regulation of lymphocyte differentiation	73	25	10.43	1.4e-05	0.00110227659574468	BP
cgamp	GO:1901222	regulation of NIK/NF-kappaB signaling	73	25	10.43	1.4e-05	0.00110227659574468	BP
cgamp	GO:0032481	positive regulation of type I interferon...	44	18	6.29	1.4e-05	0.00110227659574468	BP
cgamp	GO:0065009	regulation of molecular function	1847	322	263.86	1.5e-05	0.00116857894736842	BP
cgamp	GO:0051649	establishment of localization in cell	1971	341	281.57	1.5e-05	0.00116857894736842	BP
cgamp	GO:0010648	negative regulation of cell communicatio...	1041	195	148.71	1.6e-05	0.00122710880829016	BP
cgamp	GO:0008104	protein localization	1894	329	270.57	1.6e-05	0.00122710880829016	BP
cgamp	GO:0002429	immune response-activating cell surface ...	169	45	24.14	1.6e-05	0.00122710880829016	BP
cgamp	GO:0032269	negative regulation of cellular protein ...	742	146	106	1.7e-05	0.0012970824742268	BP
cgamp	GO:0023057	negative regulation of signaling	1043	195	149	1.8e-05	0.00135936734693878	BP
cgamp	GO:0032608	interferon-beta production	37	16	5.29	1.8e-05	0.00135936734693878	BP
cgamp	GO:0032436	positive regulation of proteasomal ubiqu...	106	32	15.14	1.9e-05	0.00142039393939394	BP
cgamp	GO:0061025	membrane fusion	170	45	24.29	1.9e-05	0.00142039393939394	BP
cgamp	GO:0038094	Fc-gamma receptor signaling pathway	41	17	5.86	2e-05	0.00145832512315271	BP
cgamp	GO:0038096	Fc-gamma receptor signaling pathway invo...	41	17	5.86	2e-05	0.00145832512315271	BP
cgamp	GO:0042325	regulation of phosphorylation	964	182	137.71	2e-05	0.00145832512315271	BP
cgamp	GO:0002474	antigen processing and presentation of p...	23	12	3.29	2e-05	0.00145832512315271	BP
cgamp	GO:0036258	multivesicular body assembly	23	12	3.29	2e-05	0.00145832512315271	BP
cgamp	GO:0031400	negative regulation of protein modificat...	427	92	61	2.1e-05	0.00152373529411765	BP
cgamp	GO:1903039	positive regulation of leukocyte cell-ce...	102	31	14.57	2.2e-05	0.00157315942028986	BP
cgamp	GO:0009056	catabolic process	1940	335	277.14	2.2e-05	0.00157315942028986	BP
cgamp	GO:1901698	response to nitrogen compound	935	177	133.57	2.2e-05	0.00157315942028986	BP
cgamp	GO:0015833	peptide transport	1254	228	179.14	2.4e-05	0.00169975119617225	BP
cgamp	GO:0010942	positive regulation of cell death	609	123	87	2.4e-05	0.00169975119617225	BP
cgamp	GO:0035279	miRNA-mediated gene silencing by mRNA de...	14	9	2	2.5e-05	0.00175379146919431	BP
cgamp	GO:0098795	global gene silencing by mRNA cleavage	14	9	2	2.5e-05	0.00175379146919431	BP
cgamp	GO:0035458	cellular response to interferon-beta	17	10	2.43	2.6e-05	0.00181533962264151	BP
cgamp	GO:0002753	cytoplasmic pattern recognition receptor...	54	20	7.71	2.7e-05	0.00187630985915493	BP
cgamp	GO:0002433	immune response-regulating cell surface ...	42	17	6	2.9e-05	0.0019965488372093	BP
cgamp	GO:0033554	cellular response to stress	1757	306	251	2.9e-05	0.0019965488372093	BP
cgamp	GO:0030154	cell differentiation	3083	506	440.43	3e-05	0.00203697247706422	BP
cgamp	GO:0051092	positive regulation of NF-kappaB transcr...	85	27	12.14	3e-05	0.00203697247706422	BP
cgamp	GO:0007159	leukocyte cell-cell adhesion	178	46	25.43	3e-05	0.00203697247706422	BP
cgamp	GO:0030100	regulation of endocytosis	215	53	30.71	3.2e-05	0.00216284931506849	BP
cgamp	GO:1903052	positive regulation of proteolysis invol...	138	38	19.71	3.3e-05	0.00221025339366516	BP
cgamp	GO:0031331	positive regulation of cellular cataboli...	449	95	64.14	3.3e-05	0.00221025339366516	BP
cgamp	GO:0016236	macroautophagy	242	58	34.57	3.4e-05	0.00225680717488789	BP
cgamp	GO:0030522	intracellular receptor signaling pathway	184	47	26.29	3.4e-05	0.00225680717488789	BP
cgamp	GO:0051641	cellular localization	2511	420	358.71	3.6e-05	0.00237889285714286	BP
cgamp	GO:0022409	positive regulation of cell-cell adhesio...	144	39	20.57	3.9e-05	0.00256568	BP
cgamp	GO:0032879	regulation of localization	1868	322	266.86	4e-05	0.00261982300884956	BP
cgamp	GO:0030433	ubiquitin-dependent ERAD pathway	64	22	9.14	4.2e-05	0.00273869603524229	BP
cgamp	GO:0043162	ubiquitin-dependent protein catabolic pr...	21	11	3	4.3e-05	0.00279160526315789	BP
cgamp	GO:0006914	autophagy	389	84	55.57	4.5e-05	0.00289604347826087	BP
cgamp	GO:0061919	process utilizing autophagic mechanism	389	84	55.57	4.5e-05	0.00289604347826087	BP
cgamp	GO:0016043	cellular component organization	4748	746	678.29	4.9e-05	0.0031128669527897	BP
cgamp	GO:0051091	positive regulation of DNA-binding trans...	176	45	25.14	4.9e-05	0.0031128669527897	BP
cgamp	GO:0022407	regulation of cell-cell adhesion	245	58	35	4.9e-05	0.0031128669527897	BP
cgamp	GO:1900182	positive regulation of protein localizat...	69	23	9.86	5e-05	0.00313601694915254	BP
cgamp	GO:0046528	imaginal disc fusion	18	10	2.57	5e-05	0.00313601694915254	BP
cgamp	GO:0046529	imaginal disc fusion, thorax closure	18	10	2.57	5e-05	0.00313601694915254	BP
cgamp	GO:0043065	positive regulation of apoptotic process	524	107	74.86	5.1e-05	0.00318524050632911	BP
cgamp	GO:0048856	anatomical structure development	4527	714	646.71	5.3e-05	0.00328245188284519	BP
cgamp	GO:1903364	positive regulation of cellular protein ...	156	41	22.29	5.3e-05	0.00328245188284519	BP
cgamp	GO:0045577	regulation of B cell differentiation	15	9	2.14	5.4e-05	0.00333045	BP
cgamp	GO:0036498	IRE1-mediated unfolded protein response	44	17	6.29	5.8e-05	0.0035475867768595	BP
cgamp	GO:0042307	positive regulation of protein import in...	44	17	6.29	5.8e-05	0.0035475867768595	BP
cgamp	GO:0031401	positive regulation of protein modificat...	742	143	106	6.1e-05	0.00371572839506173	BP
cgamp	GO:0071705	nitrogen compound transport	1470	259	210	6.2e-05	0.00376116393442623	BP
cgamp	GO:2000060	positive regulation of ubiquitin-depende...	117	33	16.71	6.3e-05	0.00380622857142857	BP
cgamp	GO:0051674	localization of cell	1222	220	174.57	6.5e-05	0.00391109756097561	BP
cgamp	GO:0001933	negative regulation of protein phosphory...	314	70	44.86	6.8e-05	0.00407504453441296	BP
cgamp	GO:0030155	regulation of cell adhesion	463	96	66.14	6.9e-05	0.00411829838709677	BP
cgamp	GO:1902532	negative regulation of intracellular sig...	440	92	62.86	7.1e-05	0.00422065060240964	BP
cgamp	GO:0046777	protein autophosphorylation	205	50	29.29	7.2e-05	0.00422914285714286	BP
cgamp	GO:0046426	negative regulation of receptor signalin...	53	19	7.57	7.2e-05	0.00422914285714286	BP
cgamp	GO:1904893	negative regulation of receptor signalin...	53	19	7.57	7.2e-05	0.00422914285714286	BP
cgamp	GO:0009653	anatomical structure morphogenesis	2523	419	360.43	7.5e-05	0.00438794466403162	BP
cgamp	GO:0002699	positive regulation of immune effector p...	123	34	17.57	7.7e-05	0.00448722047244095	BP
cgamp	GO:0007155	cell adhesion	764	146	109.14	7.8e-05	0.00452767058823529	BP
cgamp	GO:0061136	regulation of proteasomal protein catabo...	169	43	24.14	8e-05	0.004625625	BP
cgamp	GO:0050870	positive regulation of T cell activation	99	29	14.14	8.3e-05	0.00478041245136187	BP
cgamp	GO:0019882	antigen processing and presentation	104	30	14.86	8.6e-05	0.004934	BP
cgamp	GO:0042981	regulation of apoptotic process	1095	199	156.43	8.7e-05	0.00497210038610039	BP
cgamp	GO:0006959	humoral immune response	109	31	15.57	8.8e-05	0.00500990769230769	BP
cgamp	GO:0008360	regulation of cell shape	119	33	17	9.1e-05	0.00513880754716981	BP
cgamp	GO:1903037	regulation of leukocyte cell-cell adhesi...	134	36	19.14	9.2e-05	0.00513880754716981	BP
cgamp	GO:0070555	response to interleukin-1	90	27	12.86	9.2e-05	0.00513880754716981	BP
cgamp	GO:0002777	antimicrobial peptide biosynthetic proce...	19	10	2.71	9.2e-05	0.00513880754716981	BP
cgamp	GO:0002805	regulation of antimicrobial peptide bios...	19	10	2.71	9.2e-05	0.00513880754716981	BP
cgamp	GO:0036500	ATF6-mediated unfolded protein response	10	7	1.43	9.7e-05	0.00539772180451128	BP
cgamp	GO:0009617	response to bacterium	538	108	76.86	9.8e-05	0.00543294382022472	BP
cgamp	GO:0043068	positive regulation of programmed cell d...	550	110	78.57	9.9e-05	0.00546790298507463	BP
cgamp	GO:0051128	regulation of cellular component organiz...	1970	334	281.43	0.00011	0.0060528624535316	BP
cgamp	GO:0071108	protein K48-linked deubiquitination	34	14	4.86	0.00012	0.00653029411764706	BP
cgamp	GO:0022607	cellular component assembly	2502	414	357.43	0.00012	0.00653029411764706	BP
cgamp	GO:0007297	ovarian follicle cell migration	101	29	14.43	0.00012	0.00653029411764706	BP
cgamp	GO:0032388	positive regulation of intracellular tra...	167	42	23.86	0.00013	0.00702284671532847	BP
cgamp	GO:0046824	positive regulation of nucleocytoplasmic...	64	21	9.14	0.00013	0.00702284671532847	BP
cgamp	GO:0048869	cellular developmental process	3152	510	450.29	0.00014	0.00748115523465704	BP
cgamp	GO:0043067	regulation of programmed cell death	1129	203	161.29	0.00014	0.00748115523465704	BP
cgamp	GO:0007169	transmembrane receptor protein tyrosine ...	591	116	84.43	0.00014	0.00748115523465704	BP
cgamp	GO:0033365	protein localization to organelle	731	139	104.43	0.00015	0.00779052631578947	BP
cgamp	GO:0071360	cellular response to exogenous dsRNA	27	12	3.86	0.00015	0.00779052631578947	BP
cgamp	GO:0032088	negative regulation of NF-kappaB transcr...	69	22	9.86	0.00015	0.00779052631578947	BP
cgamp	GO:0032434	regulation of proteasomal ubiquitin-depe...	132	35	18.86	0.00015	0.00779052631578947	BP
cgamp	GO:1900424	regulation of defense response to bacter...	47	17	6.71	0.00015	0.00779052631578947	BP
cgamp	GO:1904591	positive regulation of protein import	47	17	6.71	0.00015	0.00779052631578947	BP
cgamp	GO:0050731	positive regulation of peptidyl-tyrosine...	112	31	16	0.00015	0.00779052631578947	BP
cgamp	GO:0035556	intracellular signal transduction	1703	292	243.29	0.00015	0.00779052631578947	BP
cgamp	GO:0010941	regulation of cell death	1284	227	183.43	0.00016	0.00822333333333333	BP
cgamp	GO:0043330	response to exogenous dsRNA	31	13	4.43	0.00016	0.00822333333333333	BP
cgamp	GO:0009894	regulation of catabolic process	856	159	122.29	0.00016	0.00822333333333333	BP
cgamp	GO:0009792	embryo development ending in birth or eg...	875	162	125	0.00017	0.00867703448275862	BP
cgamp	GO:0006996	organelle organization	3036	492	433.71	0.00017	0.00867703448275862	BP
cgamp	GO:0010992	ubiquitin recycling	8	6	1.14	0.00018	0.00915587628865979	BP
cgamp	GO:0040011	locomotion	1610	277	230	0.00019	0.00953349152542373	BP
cgamp	GO:1903320	regulation of protein modification by sm...	251	57	35.86	0.00019	0.00953349152542373	BP
cgamp	GO:0043170	macromolecule metabolic process	5665	870	809.29	0.00019	0.00953349152542373	BP
cgamp	GO:0006468	protein phosphorylation	1186	211	169.43	0.00019	0.00953349152542373	BP
cgamp	GO:0006446	regulation of translational initiation	61	20	8.71	2e-04	0.00983521594684385	BP
cgamp	GO:0010605	negative regulation of macromolecule met...	1748	298	249.71	2e-04	0.00983521594684385	BP
cgamp	GO:0038007	netrin-activated signaling pathway	17	9	2.43	2e-04	0.00983521594684385	BP
cgamp	GO:1902107	positive regulation of leukocyte differe...	89	26	12.71	2e-04	0.00983521594684385	BP
cgamp	GO:1901575	organic substance catabolic process	1631	280	233	2e-04	0.00983521594684385	BP
cgamp	GO:0030422	production of siRNA involved in post-tra...	24	11	3.43	2e-04	0.00983521594684385	BP
cgamp	GO:0050852	T cell receptor signaling pathway	75	23	10.71	0.00021	0.0102927814569536	BP
cgamp	GO:0070498	interleukin-1-mediated signaling pathway	44	16	6.29	0.00022	0.0107473267326733	BP
cgamp	GO:1902531	regulation of intracellular signal trans...	1170	208	167.14	0.00023	0.0109821290322581	BP
cgamp	GO:0050730	regulation of peptidyl-tyrosine phosphor...	150	38	21.43	0.00023	0.0109821290322581	BP
cgamp	GO:0031329	regulation of cellular catabolic process	787	147	112.43	0.00023	0.0109821290322581	BP
cgamp	GO:0050854	regulation of antigen receptor-mediated ...	28	12	4	0.00023	0.0109821290322581	BP
cgamp	GO:0071712	ER-associated misfolded protein cataboli...	14	8	2	0.00023	0.0109821290322581	BP
cgamp	GO:0060575	intestinal epithelial cell differentiati...	11	7	1.57	0.00023	0.0109821290322581	BP
cgamp	GO:0070932	histone H3 deacetylation	11	7	1.57	0.00023	0.0109821290322581	BP
cgamp	GO:0070423	nucleotide-binding oligomerization domai...	36	14	5.14	0.00024	0.0114227652733119	BP
cgamp	GO:0007275	multicellular organism development	4240	666	605.71	0.00025	0.0118226837060703	BP
cgamp	GO:1902105	regulation of leukocyte differentiation	156	39	22.29	0.00025	0.0118226837060703	BP
cgamp	GO:0070265	necrotic cell death	49	17	7	0.00027	0.0127278343949045	BP
cgamp	GO:0031098	stress-activated protein kinase signalin...	277	61	39.57	0.00028	0.0131156962025316	BP
cgamp	GO:0051179	localization	4390	687	627.14	0.00028	0.0131156962025316	BP
cgamp	GO:0007167	enzyme linked receptor protein signaling...	791	147	113	0.00029	0.013541261829653	BP
cgamp	GO:0070918	primary sncRNA processing	45	16	6.43	3e-04	0.0139203761755486	BP
cgamp	GO:0050863	regulation of T cell activation	152	38	21.71	3e-04	0.0139203761755486	BP
cgamp	GO:0001820	serotonin secretion	6	5	0.86	0.00031	0.0142503726708075	BP
cgamp	GO:2000112	regulation of cellular macromolecule bio...	2188	363	312.57	0.00031	0.0142503726708075	BP
cgamp	GO:0044248	cellular catabolic process	1792	303	256	0.00031	0.0142503726708075	BP
cgamp	GO:0006984	ER-nucleus signaling pathway	41	15	5.86	0.00032	0.014664520123839	BP
cgamp	GO:0007298	border follicle cell migration	82	24	11.71	0.00033	0.0150761111111111	BP
cgamp	GO:0035872	nucleotide-binding domain, leucine rich ...	37	14	5.29	0.00034	0.0153435365853659	BP
cgamp	GO:0006515	protein quality control for misfolded or...	29	12	4.14	0.00034	0.0153435365853659	BP
cgamp	GO:0048666	neuron development	1300	227	185.71	0.00034	0.0153435365853659	BP
cgamp	GO:0007281	germ cell development	763	142	109	0.00034	0.0153435365853659	BP
cgamp	GO:0010742	macrophage derived foam cell differentia...	18	9	2.57	0.00035	0.0156045180722892	BP
cgamp	GO:0046755	viral budding	18	9	2.57	0.00035	0.0156045180722892	BP
cgamp	GO:1905897	regulation of response to endoplasmic re...	68	21	9.71	0.00035	0.0156045180722892	BP
cgamp	GO:0016032	viral process	268	59	38.29	0.00035	0.0156045180722892	BP
cgamp	GO:0098609	cell-cell adhesion	449	90	64.14	0.00039	0.0172837724550898	BP
cgamp	GO:0090174	organelle membrane fusion	133	34	19	0.00039	0.0172837724550898	BP
cgamp	GO:0051234	establishment of localization	3395	541	485	4e-04	0.0176740298507463	BP
cgamp	GO:0071226	cellular response to molecule of fungal ...	4	4	0.57	0.00041	0.0180619642857143	BP
cgamp	GO:0002443	leukocyte mediated immunity	432	87	61.71	0.00042	0.0183930177514793	BP
cgamp	GO:0048284	organelle fusion	165	40	23.57	0.00042	0.0183930177514793	BP
cgamp	GO:0039702	viral budding via host ESCRT complex	15	8	2.14	0.00043	0.0186652785923754	BP
cgamp	GO:1904294	positive regulation of ERAD pathway	15	8	2.14	0.00043	0.0186652785923754	BP
cgamp	GO:0016476	regulation of embryonic cell shape	22	10	3.14	0.00043	0.0186652785923754	BP
cgamp	GO:0010556	regulation of macromolecule biosynthetic...	2258	372	322.57	0.00046	0.0198510787172012	BP
cgamp	GO:0007030	Golgi organization	155	38	22.14	0.00046	0.0198510787172012	BP
cgamp	GO:0033036	macromolecule localization	2232	368	318.86	0.00047	0.0201845454545455	BP
cgamp	GO:0016340	calcium-dependent cell-matrix adhesion	9	6	1.29	0.00048	0.0201845454545455	BP
cgamp	GO:0031643	positive regulation of myelination	9	6	1.29	0.00048	0.0201845454545455	BP
cgamp	GO:0060576	intestinal epithelial cell development	9	6	1.29	0.00048	0.0201845454545455	BP
cgamp	GO:0061057	peptidoglycan recognition protein signal...	9	6	1.29	0.00048	0.0201845454545455	BP
cgamp	GO:0090335	regulation of brown fat cell differentia...	9	6	1.29	0.00048	0.0201845454545455	BP
cgamp	GO:1990440	positive regulation of transcription fro...	9	6	1.29	0.00048	0.0201845454545455	BP
cgamp	GO:0032527	protein exit from endoplasmic reticulum	34	13	4.86	0.00048	0.0201845454545455	BP
cgamp	GO:0000003	reproduction	1895	317	270.71	0.00048	0.0201845454545455	BP
cgamp	GO:0042176	regulation of protein catabolic process	317	67	45.29	0.00049	0.0204886440677966	BP
cgamp	GO:1903706	regulation of hemopoiesis	260	57	37.14	0.00049	0.0204886440677966	BP
cgamp	GO:0048002	antigen processing and presentation of p...	84	24	12	5e-04	0.0207893258426966	BP
cgamp	GO:0016322	neuron remodeling	65	20	9.29	5e-04	0.0207893258426966	BP
cgamp	GO:0002521	leukocyte differentiation	283	61	40.43	0.00051	0.0209695	BP
cgamp	GO:0002444	myeloid leukocyte mediated immunity	329	69	47	0.00051	0.0209695	BP
cgamp	GO:0007259	receptor signaling pathway via JAK-STAT	109	29	15.57	0.00051	0.0209695	BP
cgamp	GO:0097696	receptor signaling pathway via STAT	109	29	15.57	0.00051	0.0209695	BP
cgamp	GO:1902115	regulation of organelle assembly	183	43	26.14	0.00053	0.0216714364640884	BP
cgamp	GO:0006810	transport	3288	524	469.71	0.00053	0.0216714364640884	BP
cgamp	GO:0002263	cell activation involved in immune respo...	400	81	57.14	0.00055	0.0224272727272727	BP
cgamp	GO:0045807	positive regulation of endocytosis	146	36	20.86	0.00057	0.0231154520547945	BP
cgamp	GO:0030182	neuron differentiation	1467	251	209.57	0.00057	0.0231154520547945	BP
cgamp	GO:0033572	transferrin transport	19	9	2.71	0.00058	0.0232031351351351	BP
cgamp	GO:0045947	negative regulation of translational ini...	19	9	2.71	0.00058	0.0232031351351351	BP
cgamp	GO:0090077	foam cell differentiation	19	9	2.71	0.00058	0.0232031351351351	BP
cgamp	GO:0006906	vesicle fusion	120	31	17.14	0.00058	0.0232031351351351	BP
cgamp	GO:0044403	biological process involved in symbiotic...	319	67	45.57	0.00058	0.0232031351351351	BP
cgamp	GO:1901564	organonitrogen compound metabolic proces...	4673	724	667.57	0.00059	0.0235395687331536	BP
cgamp	GO:0002275	myeloid cell activation involved in immu...	325	68	46.43	6e-04	0.0238741935483871	BP
cgamp	GO:0019058	viral life cycle	179	42	25.57	0.00063	0.0249338502673797	BP
cgamp	GO:0051252	regulation of RNA metabolic process	2061	341	294.43	0.00063	0.0249338502673797	BP
cgamp	GO:0002366	leukocyte activation involved in immune ...	396	80	56.57	0.00064	0.0251948936170213	BP
cgamp	GO:0010467	gene expression	3451	547	493	0.00064	0.0251948936170213	BP
cgamp	GO:0030217	T cell differentiation	126	32	18	0.00065	0.0255206896551724	BP
cgamp	GO:0048070	regulation of developmental pigmentation	23	10	3.29	0.00066	0.0257087368421053	BP
cgamp	GO:0050856	regulation of T cell receptor signaling ...	23	10	3.29	0.00066	0.0257087368421053	BP
cgamp	GO:0120305	regulation of pigmentation	23	10	3.29	0.00066	0.0257087368421053	BP
cgamp	GO:0006887	exocytosis	553	106	79	0.00068	0.0264182677165354	BP
cgamp	GO:0090316	positive regulation of intracellular pro...	116	30	16.57	0.00069	0.0267365968586387	BP
cgamp	GO:0002775	antimicrobial peptide production	31	12	4.43	7e-04	0.0268430051813472	BP
cgamp	GO:0097300	programmed necrotic cell death	31	12	4.43	7e-04	0.0268430051813472	BP
cgamp	GO:1905898	positive regulation of response to endop...	31	12	4.43	7e-04	0.0268430051813472	BP
cgamp	GO:0003006	developmental process involved in reprod...	1355	233	193.57	7e-04	0.0268430051813472	BP
cgamp	GO:0001667	ameboidal-type cell migration	451	89	64.43	0.00071	0.0270861340206186	BP
cgamp	GO:1903131	mononuclear cell differentiation	202	46	28.86	0.00071	0.0270861340206186	BP
cgamp	GO:0070848	response to growth factor	536	103	76.57	0.00074	0.0280858461538462	BP
cgamp	GO:0048468	cell development	2312	378	330.29	0.00074	0.0280858461538462	BP
cgamp	GO:0010743	regulation of macrophage derived foam ce...	16	8	2.29	0.00075	0.0283925831202046	BP
cgamp	GO:0050732	negative regulation of peptidyl-tyrosine...	53	17	7.57	0.00077	0.0290753571428571	BP
cgamp	GO:0071407	cellular response to organic cyclic comp...	477	93	68.14	0.00082	0.0308845801526718	BP
cgamp	GO:0042326	negative regulation of phosphorylation	364	74	52	0.00083	0.0311818781725888	BP
cgamp	GO:0030334	regulation of cell migration	550	105	78.57	0.00084	0.0313981818181818	BP
cgamp	GO:0030183	B cell differentiation	58	18	8.29	0.00084	0.0313981818181818	BP
cgamp	GO:0031348	negative regulation of defense response	149	36	21.29	0.00085	0.0316123115577889	BP
cgamp	GO:1900180	regulation of protein localization to nu...	102	27	14.57	0.00085	0.0316123115577889	BP
cgamp	GO:0040012	regulation of locomotion	792	144	113.14	0.00088	0.032646015037594	BP
cgamp	GO:0071702	organic substance transport	1701	285	243	0.00091	0.03367455	BP
cgamp	GO:0007292	female gamete generation	650	121	92.86	0.00094	0.0346116417910448	BP
cgamp	GO:0048699	generation of neurons	1577	266	225.29	0.00094	0.0346116417910448	BP
cgamp	GO:1903362	regulation of cellular protein catabolic...	227	50	32.43	0.00095	0.0348066831683168	BP
cgamp	GO:0042306	regulation of protein import into nucleu...	68	20	9.71	0.00095	0.0348066831683168	BP
cgamp	GO:0006837	serotonin transport	7	5	1	0.00097	0.0350193658536585	BP
cgamp	GO:0045579	positive regulation of B cell differenti...	7	5	1	0.00097	0.0350193658536585	BP
cgamp	GO:1990700	nucleolar chromatin organization	7	5	1	0.00097	0.0350193658536585	BP
cgamp	GO:0002440	production of molecular mediator of immu...	134	33	19.14	0.00097	0.0350193658536585	BP
cgamp	GO:0043299	leukocyte degranulation	319	66	45.57	0.00097	0.0350193658536585	BP
cgamp	GO:0042532	negative regulation of tyrosine phosphor...	32	12	4.57	0.00097	0.0350193658536585	BP
cgamp	GO:0007485	imaginal disc-derived male genitalia dev...	24	10	3.43	0.00099	0.0354817917675545	BP
cgamp	GO:0036119	response to platelet-derived growth fact...	24	10	3.43	0.00099	0.0354817917675545	BP
cgamp	GO:0048477	oogenesis	571	108	81.57	0.00099	0.0354817917675545	BP
cgamp	GO:0046425	regulation of receptor signaling pathway...	103	27	14.71	0.001	0.0355817307692308	BP
cgamp	GO:1904892	regulation of receptor signaling pathway...	103	27	14.71	0.001	0.0355817307692308	BP
cgamp	GO:0070266	necroptotic process	28	11	4	0.001	0.0355817307692308	BP
cgamp	GO:0043122	regulation of I-kappaB kinase/NF-kappaB ...	98	26	14	0.00102	0.0362063309352518	BP
cgamp	GO:0071363	cellular response to growth factor stimu...	529	101	75.57	0.00104	0.0368279425837321	BP
cgamp	GO:0022414	reproductive process	1863	309	266.14	0.00105	0.037005	BP
cgamp	GO:0002807	positive regulation of antimicrobial pep...	10	6	1.43	0.00105	0.037005	BP
cgamp	GO:0030098	lymphocyte differentiation	167	39	23.86	0.00106	0.0372686935866983	BP
cgamp	GO:0001775	cell activation	758	138	108.29	0.00107	0.0374424113475177	BP
cgamp	GO:0071840	cellular component organization or bioge...	4911	755	701.57	0.00107	0.0374424113475177	BP
cgamp	GO:0006355	regulation of transcription, DNA-templat...	1844	306	263.43	0.00108	0.0377032075471698	BP
cgamp	GO:2000058	regulation of ubiquitin-dependent protei...	151	36	21.57	0.0011	0.0383110588235294	BP
cgamp	GO:1990840	response to lectin	41	14	5.86	0.00111	0.0384782669789227	BP
cgamp	GO:1990858	cellular response to lectin	41	14	5.86	0.00111	0.0384782669789227	BP
cgamp	GO:0060612	adipose tissue development	50	16	7.14	0.00112	0.0386439160839161	BP
cgamp	GO:0070059	intrinsic apoptotic signaling pathway in...	50	16	7.14	0.00112	0.0386439160839161	BP
cgamp	GO:0009889	regulation of biosynthetic process	2426	393	346.57	0.00116	0.039930976744186	BP
cgamp	GO:0002700	regulation of production of molecular me...	104	27	14.86	0.00117	0.0401817633410673	BP
cgamp	GO:0045785	positive regulation of cell adhesion	252	54	36	0.00119	0.0407740277777778	BP
cgamp	GO:0042327	positive regulation of phosphorylation	611	114	87.29	0.0012	0.0410217090069284	BP
cgamp	GO:0050790	regulation of catalytic activity	1368	233	195.43	0.00121	0.0412460224719101	BP
cgamp	GO:0033619	membrane protein proteolysis	79	22	11.29	0.00122	0.0412460224719101	BP
cgamp	GO:0002220	innate immune response activating cell s...	37	13	5.29	0.00123	0.0412460224719101	BP
cgamp	GO:0002223	stimulatory C-type lectin receptor signa...	37	13	5.29	0.00123	0.0412460224719101	BP
cgamp	GO:0002759	regulation of antimicrobial humoral resp...	37	13	5.29	0.00123	0.0412460224719101	BP
cgamp	GO:0032456	endocytic recycling	55	17	7.86	0.00123	0.0412460224719101	BP
cgamp	GO:0009967	positive regulation of signal transducti...	1065	186	152.14	0.00123	0.0412460224719101	BP
cgamp	GO:0010118	stomatal movement	17	8	2.43	0.00124	0.0412460224719101	BP
cgamp	GO:0010119	regulation of stomatal movement	17	8	2.43	0.00124	0.0412460224719101	BP
cgamp	GO:0031054	pre-miRNA processing	17	8	2.43	0.00124	0.0412460224719101	BP
cgamp	GO:1901483	regulation of transcription factor catab...	17	8	2.43	0.00124	0.0412460224719101	BP
cgamp	GO:1901485	positive regulation of transcription fac...	17	8	2.43	0.00124	0.0412460224719101	BP
cgamp	GO:1903050	regulation of proteolysis involved in ce...	196	44	28	0.00125	0.0414854260089686	BP
cgamp	GO:0051172	negative regulation of nitrogen compound...	1494	252	213.43	0.00131	0.0433794630872483	BP
cgamp	GO:0098586	cellular response to virus	33	12	4.71	0.00133	0.0439434375	BP
cgamp	GO:0051668	localization within membrane	472	91	67.43	0.00134	0.0440770666666667	BP
cgamp	GO:0051050	positive regulation of transport	681	125	97.29	0.00134	0.0440770666666667	BP
cgamp	GO:0060341	regulation of cellular localization	700	128	100	0.00136	0.0446357427937916	BP
cgamp	GO:0001934	positive regulation of protein phosphory...	570	107	81.43	0.00137	0.0448644690265487	BP
cgamp	GO:0035090	maintenance of apical/basal cell polarit...	21	9	3	0.0014	0.0455446153846154	BP
cgamp	GO:0036369	transcription factor catabolic process	21	9	3	0.0014	0.0455446153846154	BP
cgamp	GO:0042116	macrophage activation	21	9	3	0.0014	0.0455446153846154	BP
cgamp	GO:2000145	regulation of cell motility	577	108	82.43	0.00144	0.0462361822125813	BP
cgamp	GO:0002886	regulation of myeloid leukocyte mediated...	25	10	3.57	0.00144	0.0462361822125813	BP
cgamp	GO:0006517	protein deglycosylation	25	10	3.57	0.00144	0.0462361822125813	BP
cgamp	GO:0007484	imaginal disc-derived genitalia developm...	25	10	3.57	0.00144	0.0462361822125813	BP
cgamp	GO:0019068	virion assembly	25	10	3.57	0.00144	0.0462361822125813	BP
cgamp	GO:0045600	positive regulation of fat cell differen...	25	10	3.57	0.00144	0.0462361822125813	BP
cgamp	GO:0048871	multicellular organismal homeostasis	289	60	41.29	0.00149	0.047738051948052	BP
cgamp	GO:0007260	tyrosine phosphorylation of STAT protein	56	17	8	0.00153	0.0489137365010799	BP
cgamp	GO:0010563	negative regulation of phosphorus metabo...	426	83	60.86	0.00157	0.0499766451612903	BP
cgamp	GO:0045936	negative regulation of phosphate metabol...	426	83	60.86	0.00157	0.0499766451612903	BP
