group	kegg.id	kegg.lab	p.geomean	stat.mean	p.val	q.val	set.size	exp1
cApUp	ko04261	Adrenergic signaling in cardiomyocytes	0.595913516761849	-0.243143943819503	0.595913516761849	0.970124871913636	114	0.595913516761849
cApUp	ko03015	mRNA surveillance pathway	0.596950694032415	-0.245909385109455	0.596950694032415	0.970124871913636	80	0.596950694032415
cApUp	ko04020	Calcium signaling pathway	0.59870563523813	-0.250132079937037	0.59870563523813	0.970124871913636	268	0.59870563523813
cApUp	ko04925	Aldosterone synthesis and secretion	0.612198821515599	-0.285576597064607	0.612198821515599	0.982165583526882	98	0.612198821515599
cApUp	ko04066	HIF-1 signaling pathway	0.617450804473468	-0.299330088481567	0.617450804473468	0.982165583526882	83	0.617450804473468
cApUp	ko00240	Pyrimidine metabolism	0.6199423773851	-0.305659153515265	0.6199423773851	0.982165583526882	136	0.6199423773851
cApUp	ko04510	Focal adhesion	0.620881519302642	-0.307966075074339	0.620881519302642	0.982165583526882	252	0.620881519302642
cApUp	ko04122	Sulfur relay system	0.622294958081302	-0.314879414937706	0.622294958081302	0.982165583526882	15	0.622294958081302
cApUp	ko05219	Bladder cancer	0.624266666365065	-0.317454083550079	0.624266666365065	0.982165583526882	75	0.624266666365065
cApUp	ko04070	Phosphatidylinositol signaling system	0.625779786075699	-0.321232400483989	0.625779786075699	0.982165583526882	95	0.625779786075699
cApUp	ko00790	Folate biosynthesis	0.63147674713127	-0.336722011704354	0.63147674713127	0.98668241739261	50	0.63147674713127
cApUp	ko04022	cGMP-PKG signaling pathway	0.647870435092815	-0.379982346970616	0.647870435092815	0.999962399798982	152	0.647870435092815
cApUp	ko00600	Sphingolipid metabolism	0.649986317611933	-0.386547015562542	0.649986317611933	0.999962399798982	49	0.649986317611933
cApUp	ko04214	Apoptosis - fly	0.65445944445106	-0.397703691492444	0.65445944445106	0.999962399798982	186	0.65445944445106
cApUp	ko00512	Mucin type O-glycan biosynthesis	0.65503252324658	-0.403676237928026	0.65503252324658	0.999962399798982	19	0.65503252324658
cApUp	ko04911	Insulin secretion	0.659801497844089	-0.413174515993766	0.659801497844089	0.999962399798982	59	0.659801497844089
cApUp	ko01212	Fatty acid metabolism	0.663349695066874	-0.422598774059099	0.663349695066874	0.999962399798982	66	0.663349695066874
cApUp	ko04973	Carbohydrate digestion and absorption	0.665578960465441	-0.432695657363353	0.665578960465441	0.999962399798982	20	0.665578960465441
cApUp	ko04612	Antigen processing and presentation	0.666913708234338	-0.433970483751522	0.666913708234338	0.999962399798982	31	0.666913708234338
cApUp	ko00643	Styrene degradation	0.669219956780654	-0.447998310336754	0.669219956780654	0.999962399798982	11	0.669219956780654
cApUp	ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis	0.67508518664506	-0.457192354740845	0.67508518664506	0.999962399798982	25	0.67508518664506
cApUp	ko00533	Glycosaminoglycan biosynthesis - keratan sulfate	0.682825084488989	-0.480770745425425	0.682825084488989	0.999962399798982	20	0.682825084488989
cApUp	ko00410	beta-Alanine metabolism	0.685003376626462	-0.485222905059588	0.685003376626462	0.999962399798982	34	0.685003376626462
cApUp	ko04114	Oocyte meiosis	0.68688704457075	-0.487885814984595	0.68688704457075	0.999962399798982	113	0.68688704457075
cApUp	ko00515	Mannose type O-glycan biosynthesis	0.68869340170907	-0.494736889926379	0.68869340170907	0.999962399798982	36	0.68869340170907
cApUp	ko04960	Aldosterone-regulated sodium reabsorption	0.695925776132748	-0.517251109027656	0.695925776132748	0.999962399798982	25	0.695925776132748
cApUp	ko04110	Cell cycle	0.706248543594166	-0.543260058719356	0.706248543594166	0.999962399798982	131	0.706248543594166
cApUp	ko03440	Homologous recombination	0.707892409099267	-0.548532802596595	0.707892409099267	0.999962399798982	72	0.707892409099267
cApUp	ko00627	Aminobenzoate degradation	0.707964332607854	-0.559093488881364	0.707964332607854	0.999962399798982	13	0.707964332607854
cApUp	ko04750	Inflammatory mediator regulation of TRP channels	0.719086591968378	-0.581209440751715	0.719086591968378	0.999962399798982	116	0.719086591968378
cApUp	ko01503	Cationic antimicrobial peptide (CAMP) resistance	0.72669320673809	-0.611533783029558	0.72669320673809	0.999962399798982	13	0.72669320673809
cApUp	ko04724	Glutamatergic synapse	0.727443581675992	-0.606590036696553	0.727443581675992	0.999962399798982	77	0.727443581675992
cApUp	ko00061	Fatty acid biosynthesis	0.731467249276879	-0.620639820701478	0.731467249276879	0.999962399798982	34	0.731467249276879
cApUp	ko04914	Progesterone-mediated oocyte maturation	0.736234423983048	-0.634098470791407	0.736234423983048	0.999962399798982	61	0.736234423983048
cApUp	ko04391	Hippo signaling pathway - fly	0.736754886511048	-0.634813884853417	0.736754886511048	0.999962399798982	85	0.736754886511048
cApUp	ko04923	Regulation of lipolysis in adipocytes	0.73758805112543	-0.638360923933162	0.73758805112543	0.999962399798982	58	0.73758805112543
cApUp	ko00260	Glycine, serine and threonine metabolism	0.737966768545341	-0.638692677383305	0.737966768545341	0.999962399798982	74	0.737966768545341
cApUp	ko04721	Synaptic vesicle cycle	0.742568685426319	-0.653505511092505	0.742568685426319	0.999962399798982	57	0.742568685426319
cApUp	ko00220	Arginine biosynthesis	0.747559548674452	-0.67240641474744	0.747559548674452	0.999962399798982	31	0.747559548674452
cApUp	ko04146	Peroxisome	0.754235757417773	-0.68965955656123	0.754235757417773	0.999962399798982	103	0.754235757417773
cApUp	ko00520	Amino sugar and nucleotide sugar metabolism	0.762799311626194	-0.716909955287719	0.762799311626194	0.999962399798982	93	0.762799311626194
cApUp	ko00072		0.763714226398132	-0.744883370677842	0.763714226398132	0.999962399798982	10	0.763714226398132
cApUp	ko00562	Inositol phosphate metabolism	0.764697960482009	-0.723988893359034	0.764697960482009	0.999962399798982	64	0.764697960482009
cApUp	ko00130	Ubiquinone and other terpenoid-quinone biosynthesis	0.770334376172162	-0.748278875382727	0.770334376172162	0.999962399798982	26	0.770334376172162
cApUp	ko05218	Melanoma	0.772421891625149	-0.749242763394854	0.772421891625149	0.999962399798982	78	0.772421891625149
cApUp	ko04142	Lysosome	0.772653844839129	-0.748484648484478	0.772653844839129	0.999962399798982	194	0.772653844839129
cApUp	ko04260	Cardiac muscle contraction	0.778275237861486	-0.774834012561448	0.778275237861486	0.999962399798982	31	0.778275237861486
cApUp	ko00071	Fatty acid degradation	0.786730336387019	-0.800294688958484	0.786730336387019	0.999962399798982	45	0.786730336387019
cApUp	ko00640	Propanoate metabolism	0.78959172254946	-0.809066518495594	0.78959172254946	0.999962399798982	48	0.78959172254946
cApUp	ko05012	Parkinson disease	0.791012679488447	-0.811180323743944	0.791012679488447	0.999962399798982	153	0.791012679488447
cApUp	ko05223	Non-small cell lung cancer	0.791196084278422	-0.817170979034861	0.791196084278422	0.999962399798982	38	0.791196084278422
cApUp	ko04152	AMPK signaling pathway	0.794478898981809	-0.824017149246341	0.794478898981809	0.999962399798982	95	0.794478898981809
cApUp	ko04713	Circadian entrainment	0.797194457980076	-0.833466408230375	0.797194457980076	0.999962399798982	124	0.797194457980076
cApUp	ko04211	Longevity regulating pathway	0.797334865827288	-0.835696518563641	0.797334865827288	0.999962399798982	62	0.797334865827288
cApUp	ko00250	Alanine, aspartate and glutamate metabolism	0.799288889718463	-0.842946101389839	0.799288889718463	0.999962399798982	58	0.799288889718463
cApUp	ko04710	Circadian rhythm	0.799719420422203	-0.859185483520615	0.799719420422203	0.999962399798982	18	0.799719420422203
cApUp	ko05213	Endometrial cancer	0.800610511069837	-0.849461384997831	0.800610511069837	0.999962399798982	48	0.800610511069837
cApUp	ko05216	Thyroid cancer	0.800905600637425	-0.849384302926127	0.800905600637425	0.999962399798982	54	0.800905600637425
cApUp	ko04213	Longevity regulating pathway - multiple species	0.802728615901335	-0.856262136835026	0.802728615901335	0.999962399798982	53	0.802728615901335
cApUp	ko04216	Ferroptosis	0.812768491210673	-0.895514459148602	0.812768491210673	0.999962399798982	43	0.812768491210673
cApUp	ko04113	Meiosis - yeast	0.81436825895858	-0.899087537146481	0.81436825895858	0.999962399798982	60	0.81436825895858
cApUp	ko00603	Glycosphingolipid biosynthesis - globo and isoglobo series	0.814554103823785	-0.914744746508794	0.814554103823785	0.999962399798982	18	0.814554103823785
cApUp	ko00670	One carbon pool by folate	0.817053456204279	-0.918304988649397	0.817053456204279	0.999962399798982	24	0.817053456204279
cApUp	ko04144	Endocytosis	0.817105577756918	-0.905098100638872	0.817105577756918	0.999962399798982	317	0.817105577756918
cApUp	ko00710	Carbon fixation in photosynthetic organisms	0.819331764841626	-0.923826170799755	0.819331764841626	0.999962399798982	28	0.819331764841626
cApUp	ko04340	Hedgehog signaling pathway	0.826623083086245	-0.948784531357681	0.826623083086245	0.999962399798982	40	0.826623083086245
cApUp	ko03050	Proteasome	0.838006065750275	-0.998008881063829	0.838006065750275	0.999962399798982	37	0.838006065750275
cApUp	ko00604	Glycosphingolipid biosynthesis - ganglio series	0.839559245491048	-1.01598273785045	0.839559245491048	0.999962399798982	20	0.839559245491048
cApUp	ko00051	Fructose and mannose metabolism	0.843230994981137	-1.01713117872521	0.843230994981137	0.999962399798982	40	0.843230994981137
cApUp	ko00280	Valine, leucine and isoleucine degradation	0.84403597781185	-1.0165133359853	0.84403597781185	0.999962399798982	61	0.84403597781185
cApUp	ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.846921476242494	-1.04105914971211	0.846921476242494	0.999962399798982	25	0.846921476242494
cApUp	ko00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.847822432241085	-1.04614368343514	0.847822432241085	0.999962399798982	24	0.847822432241085
cApUp	ko03013	Nucleocytoplasmic transport	0.848636498643478	-1.03227718523823	0.848636498643478	0.999962399798982	160	0.848636498643478
cApUp	ko05010	Alzheimer disease	0.849224947720419	-1.03520420394981	0.849224947720419	0.999962399798982	158	0.849224947720419
cApUp	ko00230	Purine metabolism	0.849874143160879	-1.03730356318318	0.849874143160879	0.999962399798982	213	0.849874143160879
cApUp	ko00300	Lysine biosynthesis	0.85319511750792	-1.06436474362064	0.85319511750792	0.999962399798982	27	0.85319511750792
cApUp	ko00514	Other types of O-glycan biosynthesis	0.85323042797794	-1.0786326659365	0.85323042797794	0.999962399798982	19	0.85323042797794
cApUp	ko00010	Glycolysis / Gluconeogenesis	0.85397932470003	-1.0587211677924	0.85397932470003	0.999962399798982	66	0.85397932470003
cApUp	ko00780	Biotin metabolism	0.857288842881971	-1.11133262623689	0.857288842881971	0.999962399798982	12	0.857288842881971
cApUp	ko00310	Lysine degradation	0.85749324122475	-1.07288923065653	0.85749324122475	0.999962399798982	90	0.85749324122475
cApUp	ko00290	Valine, leucine and isoleucine biosynthesis	0.860761946197717	-1.1193361836252	0.860761946197717	0.999962399798982	15	0.860761946197717
cApUp	ko00561	Glycerolipid metabolism	0.862576519839315	-1.09728662518047	0.862576519839315	0.999962399798982	69	0.862576519839315
cApUp	ko04730	Long-term depression	0.863400377587409	-1.10574425037582	0.863400377587409	0.999962399798982	43	0.863400377587409
cApUp	ko00620	Pyruvate metabolism	0.865169506309232	-1.10965670125368	0.865169506309232	0.999962399798982	64	0.865169506309232
cApUp	ko00440	Phosphonate and phosphinate metabolism	0.866262190283845	-1.17692803165893	0.866262190283845	0.999962399798982	10	0.866262190283845
cApUp	ko04130	SNARE interactions in vesicular transport	0.866528013420587	-1.13056714806301	0.866528013420587	0.999962399798982	26	0.866528013420587
cApUp	ko04138	Autophagy - yeast	0.870811898582587	-1.1364583143302	0.870811898582587	0.999962399798982	68	0.870811898582587
cApUp	ko04370	VEGF signaling pathway	0.873528552308231	-1.15788063884951	0.873528552308231	0.999962399798982	38	0.873528552308231
cApUp	ko04961	Endocrine and other factor-regulated calcium reabsorption	0.873587986718116	-1.16653877485934	0.873587986718116	0.999962399798982	26	0.873587986718116
cApUp	ko00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.875796038684088	-1.16835283437646	0.875796038684088	0.999962399798982	36	0.875796038684088
cApUp	ko04140	Autophagy - animal	0.88155997966623	-1.18542848581709	0.88155997966623	0.999962399798982	167	0.88155997966623
cApUp	ko04742	Taste transduction	0.882915001213294	-1.19565298521301	0.882915001213294	0.999962399798982	87	0.882915001213294
cApUp	ko00510	N-Glycan biosynthesis	0.899948824142493	-1.29196606911286	0.899948824142493	0.999962399798982	52	0.899948824142493
cApUp	ko04111	Cell cycle - yeast	0.901188965658564	-1.29737637530141	0.901188965658564	0.999962399798982	72	0.901188965658564
cApUp	ko03060	Protein export	0.90129830924809	-1.31187456374633	0.90129830924809	0.999962399798982	31	0.90129830924809
cApUp	ko00630	Glyoxylate and dicarboxylate metabolism	0.903304657397018	-1.31217561824611	0.903304657397018	0.999962399798982	54	0.903304657397018
cApUp	ko00650	Butanoate metabolism	0.905965898709418	-1.34388989530433	0.905965898709418	0.999962399798982	29	0.905965898709418
cApUp	ko00860	Porphyrin metabolism	0.908160982355023	-1.34659278167422	0.908160982355023	0.999962399798982	40	0.908160982355023
cApUp	ko04341	Hedgehog signaling pathway - fly	0.914057006376139	-1.39315831156836	0.914057006376139	0.999962399798982	28	0.914057006376139
cApUp	ko04723	Retrograde endocannabinoid signaling	0.915600933008409	-1.38190828507013	0.915600933008409	0.999962399798982	100	0.915600933008409
cApUp	ko04136	Autophagy - other	0.918239033805163	-1.43061007040039	0.918239033805163	0.999962399798982	26	0.918239033805163
cApUp	ko01521	EGFR tyrosine kinase inhibitor resistance	0.922997970212099	-1.43485537343139	0.922997970212099	0.999962399798982	87	0.922997970212099
cApUp	ko05143	African trypanosomiasis	0.92309031979715	-1.4630233800311	0.92309031979715	0.999962399798982	26	0.92309031979715
cApUp	ko00730	Thiamine metabolism	0.92341640004124	-1.47448686120498	0.92341640004124	0.999962399798982	22	0.92341640004124
cApUp	ko05230	Central carbon metabolism in cancer	0.931865625908236	-1.49694254006952	0.931865625908236	0.999962399798982	123	0.931865625908236
cApUp	ko05032	Morphine addiction	0.933739776781417	-1.5131253717987	0.933739776781417	0.999962399798982	92	0.933739776781417
cApUp	ko04727	GABAergic synapse	0.934194319927805	-1.52125675775766	0.934194319927805	0.999962399798982	70	0.934194319927805
cApUp	ko00680	Methane metabolism	0.941908881454265	-1.59512638312837	0.941908881454265	0.999962399798982	42	0.941908881454265
cApUp	ko01501	beta-Lactam resistance	0.943281748376338	-1.75336835432238	0.943281748376338	0.999962399798982	10	0.943281748376338
cApUp	ko04112	Cell cycle - Caulobacter	0.943875565174811	-1.72268300732485	0.943875565174811	0.999962399798982	12	0.943875565174811
cApUp	ko04072	Phospholipase D signaling pathway	0.947344014549179	-1.627695380323	0.947344014549179	0.999962399798982	117	0.947344014549179
cApUp	ko00513	Various types of N-glycan biosynthesis	0.947464821741227	-1.63859620951663	0.947464821741227	0.999962399798982	66	0.947464821741227
cApUp	ko01210	2-Oxocarboxylic acid metabolism	0.948577083463897	-1.67112738114025	0.948577083463897	0.999962399798982	33	0.948577083463897
cApUp	ko00020	Citrate cycle (TCA cycle)	0.950461052705083	-1.66696133568969	0.950461052705083	0.999962399798982	57	0.950461052705083
cApUp	ko02024	Quorum sensing	0.955060469874609	-1.74885493583753	0.955060469874609	0.999962399798982	27	0.955060469874609
cApUp	ko02020	Two-component system	0.956171081378029	-1.73202622756268	0.956171081378029	0.999962399798982	43	0.956171081378029
cApUp	ko00720	Carbon fixation pathways in prokaryotes	0.956632221994532	-1.73984386475653	0.956632221994532	0.999962399798982	46	0.956632221994532
cApUp	ko00900	Terpenoid backbone biosynthesis	0.956703766312524	-1.76373777504563	0.956703766312524	0.999962399798982	31	0.956703766312524
cApUp	ko00450	Selenocompound metabolism	0.960507331950365	-1.81939413738398	0.960507331950365	0.999962399798982	27	0.960507331950365
cApUp	ko00540	Lipopolysaccharide biosynthesis	0.965079150732657	-1.99013615235276	0.965079150732657	0.999962399798982	13	0.965079150732657
cApUp	ko05016	Huntington disease	0.968367187444938	-1.86386597428312	0.968367187444938	0.999962399798982	185	0.968367187444938
cApUp	ko00550	Peptidoglycan biosynthesis	0.972311952796324	-2.08939040706962	0.972311952796324	0.999962399798982	15	0.972311952796324
cApUp	ko03070	Bacterial secretion system	0.973112107527772	-2.09066419597005	0.973112107527772	0.999962399798982	16	0.973112107527772
cApUp	ko03008	Ribosome biogenesis in eukaryotes	0.979618498362147	-2.07118622381806	0.979618498362147	0.999962399798982	80	0.979618498362147
cApUp	ko00030	Pentose phosphate pathway	0.980552846184578	-2.14192936396867	0.980552846184578	0.999962399798982	35	0.980552846184578
cApUp	ko01230	Biosynthesis of amino acids	0.982432869331671	-2.11762313964571	0.982432869331671	0.999962399798982	168	0.982432869331671
cApUp	ko03040	Spliceosome	0.985097997680583	-2.18757703420585	0.985097997680583	0.999962399798982	147	0.985097997680583
cApUp	ko03022	Basal transcription factors	0.985658298164098	-2.27458720658946	0.985658298164098	0.999962399798982	37	0.985658298164098
cApUp	ko04139	Mitophagy - yeast	0.987207120547603	-2.27641843948251	0.987207120547603	0.999962399798982	60	0.987207120547603
cApUp	ko00970	Aminoacyl-tRNA biosynthesis	0.990360306123559	-2.38853488224382	0.990360306123559	0.999962399798982	66	0.990360306123559
cApUp	ko03018	RNA degradation	0.99415890087772	-2.55374392207401	0.99415890087772	0.999962399798982	110	0.99415890087772
cApUp	ko01200	Carbon metabolism	0.994563619510131	-2.56556104878383	0.994563619510131	0.999962399798982	180	0.994563619510131
cApUp	ko01120	Microbial metabolism in diverse environments	0.997772553579112	-2.85942102071708	0.997772553579112	0.999962399798982	275	0.997772553579112
cApUp	ko00190	Oxidative phosphorylation	0.999046472017918	-3.17359995582799	0.999046472017918	0.999962399798982	106	0.999046472017918
cApUp	ko04714	Thermogenesis	0.999086978652799	-3.14872360686452	0.999086978652799	0.999962399798982	212	0.999086978652799
cApUp	ko01130		0.999745975302633	-3.49888137149647	0.999745975302633	0.999962399798982	337	0.999745975302633
cApUp	ko03010	Ribosome	0.999962399798982	-4.06799096630659	0.999962399798982	0.999962399798982	147	0.999962399798982
cApUp	ko01100	Metabolic pathways					1693	
cApUp	ko05200	Pathways in cancer					634	
cApUp	ko01054	Nonribosomal peptide structures					4	
cApUp	ko01110	Biosynthesis of secondary metabolites					534	
cApUp	ko04080	Neuroactive ligand-receptor interaction					505	
cApUp	ko00195	Photosynthesis					3	
cApUp	ko00362	Benzoate degradation					9	
cApUp	ko00473						6	
cApUp	ko01502	Vancomycin resistance					9	
cApUp	ko05111	Biofilm formation - Vibrio cholerae					4	
cApUp	ko02060	Phosphotransferase system (PTS)					1	
cApUp	ko02040	Flagellar assembly					9	
cApUp	ko00333	Prodigiosin biosynthesis					4	
cApUp	ko00785	Lipoic acid metabolism					6	
cApUp	ko00523	Polyketide sugar unit biosynthesis					4	
cApUp	ko00311	Penicillin and cephalosporin biosynthesis					4	
cApUp	ko00472						3	
cApUp	ko00625	Chloroalkane and chloroalkene degradation					9	
cApUp	ko00903	Limonene and pinene degradation					5	
cApUp	ko00908	Zeatin biosynthesis					2	
cApUp	ko02026	Biofilm formation - Escherichia coli					4	
cApUp	ko00261	Monobactam biosynthesis					6	
cApUp	ko00405	Phenazine biosynthesis					1	
cApUp	ko02025	Biofilm formation - Pseudomonas aeruginosa					4	
cApUp	ko00361	Chlorocyclohexane and chlorobenzene degradation					4	
cApUp	ko00524	Neomycin, kanamycin and gentamicin biosynthesis					2	
cApUp	ko00930	Caprolactam degradation					7	
cApUp	ko01220	Degradation of aromatic compounds					9	
cApUp	ko05320	Autoimmune thyroid disease					5	
cApUp	ko00901	Indole alkaloid biosynthesis					1	
cApUp	ko00965	Betalain biosynthesis					4	
cApUp	ko00232	Caffeine metabolism					8	
cApUp	ko04940	Type I diabetes mellitus					6	
cApUp	ko00750	Vitamin B6 metabolism					8	
cApUp	ko00960	Tropane, piperidine and pyridine alkaloid biosynthesis					7	
cApUp	ko00364	Fluorobenzoate degradation					3	
cApUp	ko00623	Toluene degradation					3	
cApUp	ko00791	Atrazine degradation					2	
cApUp	ko00626	Naphthalene degradation					1	
cApUp	ko00281	Geraniol degradation					4	
cApUp	ko04075	Plant hormone signal transduction					2	
cApUp	ko01051	Biosynthesis of ansamycins					3	
cApUp	ko04712	Circadian rhythm - plant					4	
cApUp	ko04672	Intestinal immune network for IgA production					5	
cApUp	ko05310	Asthma					3	
cApUp	ko05330	Allograft rejection					1	
cApUp	ko00660	C5-Branched dibasic acid metabolism					4	
cApUp	ko00966	Glucosinolate biosynthesis					1	
cApUp	ko00121	Secondary bile acid biosynthesis					2	
cApUp	ko00633	Nitrotoluene degradation					2	
cApUp	ko00944	Flavone and flavonol biosynthesis					3	
cApUp	ko00401	Novobiocin biosynthesis					5	
cApUp	ko00525	Acarbose and validamycin biosynthesis					2	
cApUp	ko01055	Biosynthesis of vancomycin group antibiotics					2	
cApUp	ko00254	Aflatoxin biosynthesis					1	
cApUp	ko02030	Bacterial chemotaxis					1	
cApUp	ko00073	Cutin, suberine and wax biosynthesis					1	
cApUp	ko00906	Carotenoid biosynthesis					0	
cGAMP	ko04622	RIG-I-like receptor signaling pathway	1.01113509819203e-05	4.35433264454316	1.01113509819203e-05	0.0035389728436721	144	1.01113509819203e-05
cGAMP	ko05206	MicroRNAs in cancer	6.24353888453495e-05	3.85812108404797	6.24353888453496e-05	0.00803647092466563	353	6.24353888453495e-05
cGAMP	ko05165	Human papillomavirus infection	0.000111084372693519	3.70995644899547	0.000111084372693519	0.00803647092466563	401	0.000111084372693519
cGAMP	ko05167	Kaposi sarcoma-associated herpesvirus infection	0.000118452002953881	3.72008644166049	0.000118452002953882	0.00803647092466563	168	0.000118452002953881
cGAMP	ko04668	TNF signaling pathway	0.000119414467459555	3.72170828409165	0.000119414467459555	0.00803647092466563	159	0.000119414467459555
cGAMP	ko04623	Cytosolic DNA-sensing pathway	0.000137768072994268	3.81053628253279	0.000137768072994268	0.00803647092466563	57	0.000137768072994268
cGAMP	ko04658	Th1 and Th2 cell differentiation	0.000170522770592935	3.69253474724778	0.000170522770592935	0.00852613852964675	69	0.000170522770592935
cGAMP	ko04657	IL-17 signaling pathway	0.000245800669746399	3.52764080640167	0.000245800669746399	0.00985353734216556	155	0.000245800669746399
cGAMP	ko04064	NF-kappa B signaling pathway	0.000284917603734819	3.49149840743113	0.000284917603734818	0.00985353734216556	144	0.000284917603734819
cGAMP	ko04621	NOD-like receptor signaling pathway	0.000294312329779655	3.45417919459067	0.000294312329779655	0.00985353734216556	361	0.000294312329779655
cGAMP	ko05160	Hepatitis C	0.000309682602182346	3.46870264102441	0.000309682602182346	0.00985353734216556	143	0.000309682602182346
cGAMP	ko04512	ECM-receptor interaction	0.000371651115718466	3.39998791844683	0.000371651115718466	0.0108398242084553	206	0.000371651115718466
cGAMP	ko04976	Bile secretion	0.00053633806705894	3.31581784157684	0.00053633806705894	0.0144034880130679	118	0.00053633806705894
cGAMP	ko03030	DNA replication	0.000600291065499562	3.33993538643963	0.000600291065499562	0.0144034880130679	54	0.000600291065499562
cGAMP	ko04974	Protein digestion and absorption	0.000617292343417197	3.26329317533487	0.000617292343417197	0.0144034880130679	145	0.000617292343417197
cGAMP	ko04380	Osteoclast differentiation	0.000822446881299699	3.17935465348886	0.000822446881299696	0.0171799217459694	151	0.000822446881299699
cGAMP	ko04620	Toll-like receptor signaling pathway	0.000834453341947086	3.17971014314845	0.000834453341947084	0.0171799217459694	137	0.000834453341947086
cGAMP	ko05169	Epstein-Barr virus infection	0.00185992422462525	2.91623830563264	0.00185992422462524	0.036165193256602	246	0.00185992422462524
cGAMP	ko00140	Steroid hormone biosynthesis	0.00227894677365335	2.88664324098758	0.00227894677365335	0.037168895860335	74	0.00227894677365335
cGAMP	ko05168	Herpes simplex virus 1 infection	0.00230764821555297	2.84962453193788	0.00230764821555298	0.037168895860335	212	0.00230764821555298
cGAMP	ko05321	Inflammatory bowel disease	0.00234038588980612	3.23891642159857	0.00234038588980612	0.037168895860335	14	0.00234038588980612
cGAMP	ko04722	Neurotrophin signaling pathway	0.00240718503447325	2.8353996096697	0.00240718503447325	0.037168895860335	200	0.00240718503447324
cGAMP	ko05203	Viral carcinogenesis	0.00246867069060341	2.82735022358646	0.00246867069060341	0.037168895860335	209	0.00246867069060341
cGAMP	ko00983	Drug metabolism - other enzymes	0.00259041981964134	2.83869209392478	0.00259041981964134	0.037168895860335	77	0.00259041981964134
cGAMP	ko01523	Antifolate resistance	0.00265492113288107	2.82288441830277	0.00265492113288107	0.037168895860335	95	0.00265492113288107
cGAMP	ko04912	GnRH signaling pathway	0.00303301487377407	2.77059648740494	0.00303301487377408	0.0395206078253382	115	0.00303301487377407
cGAMP	ko05224	Breast cancer	0.00304873260366894	2.7595880188505	0.00304873260366895	0.0395206078253382	178	0.00304873260366894
cGAMP	ko05222	Small cell lung cancer	0.00329282726155789	2.73216368859196	0.00329282726155789	0.0411603407694737	201	0.00329282726155789
cGAMP	ko05418	Fluid shear stress and atherosclerosis	0.00384156090912929	2.68701555824472	0.00384156090912929	0.0463636661446639	134	0.00384156090912929
cGAMP	ko05162	Measles	0.00455895695896422	2.62290950199181	0.00455895695896422	0.0531878311879159	182	0.00455895695896422
cGAMP	ko04014	Ras signaling pathway	0.00485272645875357	2.59544362617352	0.00485272645875358	0.0544870491275402	270	0.00485272645875357
cGAMP	ko04210	Apoptosis	0.00502117240469945	2.59124253664819	0.00502117240469945	0.0544870491275402	157	0.00502117240469945
cGAMP	ko05133	Pertussis	0.00548278354369772	2.55521798240345	0.00548278354369773	0.0544870491275402	213	0.00548278354369772
cGAMP	ko04916	Melanogenesis	0.00556388809257104	2.56271440908365	0.00556388809257105	0.0544870491275402	104	0.00556388809257104
cGAMP	ko05202	Transcriptional misregulation in cancer	0.00572829808835451	2.54472797159702	0.00572829808835452	0.0544870491275402	154	0.00572829808835452
cGAMP	ko04010	MAPK signaling pathway	0.00584644989763702	2.52829986049679	0.00584644989763702	0.0544870491275402	339	0.00584644989763701
cGAMP	ko05231	Choline metabolism in cancer	0.00589457328299943	2.54485757069839	0.00589457328299943	0.0544870491275402	94	0.00589457328299943
cGAMP	ko05164	Influenza A	0.00596327339110334	2.52632019399109	0.00596327339110334	0.0544870491275402	202	0.00596327339110334
cGAMP	ko04919	Thyroid hormone signaling pathway	0.00607141404564019	2.52302214729682	0.0060714140456402	0.0544870491275402	154	0.00607141404564019
cGAMP	ko04151	PI3K-Akt signaling pathway	0.00646351897416532	2.49201923095345	0.00646351897416532	0.0565557910239466	359	0.00646351897416532
cGAMP	ko05152	Tuberculosis	0.00730663990590594	2.45159282371065	0.00730663990590594	0.0613538519865811	222	0.00730663990590593
cGAMP	ko05214	Glioma	0.00741358798119948	2.4646790510454	0.0074135879811995	0.0613538519865811	77	0.00741358798119948
cGAMP	ko04930	Type II diabetes mellitus	0.00753775895835139	2.52813954374195	0.00753775895835139	0.0613538519865811	30	0.00753775895835139
cGAMP	ko04920	Adipocytokine signaling pathway	0.00807398915841409	2.44354098125065	0.00807398915841408	0.064224913760112	67	0.00807398915841409
cGAMP	ko04662	B cell receptor signaling pathway	0.00945638422765917	2.3859313296992	0.00945638422765919	0.0735496551040159	52	0.00945638422765917
cGAMP	ko04530	Tight junction	0.00978305684039928	2.35082864335547	0.0097830568403993	0.0744363020465164	125	0.00978305684039928
cGAMP	ko00330	Arginine and proline metabolism	0.0100691081841083	2.3415245156573	0.0100691081841083	0.0749827205199552	116	0.0100691081841083
cGAMP	ko04917	Prolactin signaling pathway	0.0106031967948117	2.3520286373247	0.0106031967948117	0.0753383537452551	45	0.0106031967948117
cGAMP	ko01522	Endocrine resistance	0.0106969418888706	2.32359645341298	0.0106969418888706	0.0753383537452551	83	0.0106969418888706
